intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
237820;2017;11;0;50;0;53;2;3;99999;9;8;2;4;0.296;0.203;379.72844033579855;2;9;1964
237966;2018;3;0;40;0;50;2;1;NA;NA;12;3;3;0.534;0.869;1625.5370179892063;2;9;1967
238160;2018;1;0;55;0;62;2;2;12000;1;14;3;3;0.296;0.246;460.16352868279034;1;8;1955
238212;2017;12;0;45;0;58;2;1;NA;NA;12;6;10;0.728;0.482;901.6212228662802;1;5;1959
238530;2017;12;0;40;0;58;2;2;12000;1;5;6;8;0.296;0.224;419.0106927843294;1;5;1959
238813;2017;12;0;40;0;47;1;1;NA;NA;7;1;3;0.296;1.499;2804.0045914451334;1;11;1970
239181;2017;11;0;55;0;42;4;2;12000;1;2;7;10;0.534;0.913;1707.8426897861282;1;11;1975
239395;2018;1;0;44;0;57;2;1;NA;NA;10;4;7;0.267;0.301;563.0456184289426;1;10;1960
239633;2017;11;0;42;0;57;2;1;NA;NA;3;7;10;0.572;0.352;658.4453743753747;1;1;1960
239657;2017;12;0;45;0;35;1;1;NA;NA;3;3;5;0.267;0.601;1124.220653407955;1;3;1982
240099;2017;11;0;40;0;48;2;1;NA;NA;6;4;10;0.728;0.686;1283.2202466520089;1;3;1969
240140;2017;12;0;30;0;56;5;1;NA;NA;3;4;9;0.534;0.979;1831.301197481511;2;3;1961
240160;2017;12;0;32;0;52;2;1;NA;NA;1;2;9;0.534;0.316;591.1043701778932;2;2;1965
240250;2018;1;0;20;1;58;2;1;NA;NA;5;5;7;1.145;1.569;2934.9454329402356;2;4;1959
240512;2017;12;0;40;0;59;2;1;NA;NA;7;1;1;0.534;0.664;1242.0674107535478;2;6;1958
240648;2018;1;0;33;0;43;2;2;12000;1;16;4;4;0.296;0.522;976.4445608634819;2;3;1974
240989;2018;1;0;40;0;64;2;1;NA;NA;4;7;10;0.364;0.561;1049.3973154107537;1;9;1953
241371;2018;1;0;45;0;38;2;1;NA;NA;1;1;9;0.534;0.615;1150.408821706976;2;10;1979
241604;2018;1;0;42;0;49;1;1;NA;NA;9;3;7;0.267;0.807;1509.5608440935441;1;8;1968
241719;2017;12;0;45;0;49;2;1;NA;NA;8;3;9;0.572;0.578;1081.1972340595642;1;11;1968
241872;2017;12;0;20;0;46;2;1;NA;NA;9;1;1;0.534;0.257;480.7399466320208;2;4;1971
242389;2018;1;0;50;0;47;3;1;NA;NA;9;2;4;0.534;0.297;555.5632846292224;1;9;1970
242450;2017;12;0;40;0;46;2;2;12000;1;9;3;3;1.145;1.182;2211.02963781731;1;5;1971
242657;2017;12;0;20;0;62;3;1;NA;NA;7;4;4;0.296;0.318;594.8455370777533;2;2;1955
242711;2017;11;0;40;0;58;2;1;NA;NA;5;4;4;0.296;0.659;1232.7144935038978;2;8;1959
242723;2017;11;0;20;0;61;2;1;NA;NA;5;6;10;0.296;0.238;445.19886108335;2;4;1956
243023;2017;12;0;40;0;59;3;1;NA;NA;3;3;3;0.572;0.495;925.9388077153708;1;8;1958
244927;2018;2;1;39;0;64;2;1;12000;1;8;4;7;0.296;0.201;375.98727343593845;2;11;1953
245986;2018;2;1;45;0;39;2;1;NA;NA;5;6;10;1.338;1.619;3028.474605436738;1;4;1978
248159;2017;12;1;30;0;52;2;1;NA;NA;13;2;2;0.534;0.537;1004.5033126124326;2;4;1965
250555;2017;11;1;55;0;34;2;1;NA;NA;13;1;7;0.267;0.235;439.5871107335599;1;6;1983
257746;2017;11;1;41;0;23;2;1;NA;NA;8;5;10;0.728;1.383;2587.016911253248;2;1;1994
258466;2017;11;1;60;0;29;2;NA;NA;NA;6;3;4;0.728;3.926;7343.910624425344;1;5;1988
259446;2017;11;1;20;0;36;1;NA;NA;NA;12;4;10;2.677;4.498;8413.88435778533;2;5;1981
259578;2017;11;1;30;0;44;2;1;NA;NA;11;7;10;2.677;2.008;3756.1315674595244;2;1;1973
259772;2018;3;1;35;0;9999;2;2;12000;1;3;7;10;0.445;0.72;1346.82008394963;2;99;1987
260573;2017;11;1;30;0;31;2;3;12300;1;14;3;3;0.534;0.663;1240.196827303618;2;9;1986
261143;2017;11;1;45;0;50;1;1;NA;NA;9;3;4;0.728;2.506;4687.682125524684;1;1;1967
263773;2017;11;1;50;0;54;2;NA;NA;NA;5;6;8;0.267;0.401;750.1039634219468;1;5;1963
265223;2017;11;1;40;0;51;2;1;NA;NA;9;3;7;2.677;2.126;3976.860414551269;1;8;1966
265400;2017;11;1;45;1;49;2;3;12300;1;9;7;10;0.534;0.385;720.1746282230662;2;10;1968
270030;2017;11;1;55;0;62;2;2;12000;1;12;3;7;1.338;0.813;1520.7843447931239;1;6;1955
271740;2017;11;1;20;0;9999;7;2;12000;1;1;3;3;0.534;0.45;841.762552468519;1;99;1954
276743;2018;3;1;30;0;56;2;1;NA;NA;1;3;8;0.534;0.639;1195.3028245052967;2;10;1961
283220;2018;2;1;53;1;36;2;2;12000;1;9;3;9;0.267;0.428;800.6097165700579;2;8;1981
288652;2018;3;1;32;0;24;2;2;12000;1;14;7;10;0.296;0.294;549.9515342794323;1;3;1994
292728;2017;11;1;44;0;46;2;2;12000;1;9;3;10;0.572;0.516;965.2210601639017;2;3;1971
294019;2017;12;0;30;0;32;2;1;NA;NA;11;7;10;0.728;0.556;1040.0443981611033;2;9;1985
295045;2017;12;0;40;0;52;2;1;NA;NA;1;4;6;0.728;0.809;1513.3020109934039;1;7;1965
297883;2017;12;0;55;0;9999;4;1;NA;NA;3;2;4;1.145;1.635;3058.4039406356187;1;99;1967
300404;2017;11;0;70;0;64;2;NA;NA;NA;5;7;10;0.296;0.201;375.98727343593845;2;8;1953
300425;2017;12;0;22;0;51;2;1;12000;1;5;7;10;0.728;0.649;1214.0086590045973;2;8;1966
304397;2017;12;0;60;0;65;4;1;NA;NA;5;4;4;0.296;0.319;596.7161205276834;1;10;1952
307988;2017;12;0;45;0;52;2;2;12000;1;6;3;7;0.267;0.205;383.4696072356586;2;7;1965
315067;2017;11;0;40;0;52;3;1;NA;NA;9;7;10;0.534;0.249;465.77527903258044;2;10;1965
316007;2017;12;0;25;1;57;2;2;12000;1;9;3;5;0.296;0.574;1073.7149002598442;2;1;1960
316548;2017;12;0;25;1;52;2;1;NA;NA;9;2;7;0.667;0.569;1064.3619830101939;2;12;1965
316832;2017;11;0;40;0;31;2;1;NA;NA;9;3;3;0.296;0.283;529.3751163302018;1;9;1986
319614;2017;11;0;42;0;29;3;1;NA;NA;11;7;10;0.296;0.27;505.05753148111137;1;9;1988
324794;2017;11;0;43;0;46;2;1;NA;NA;15;6;8;0.296;0.359;671.539458524885;2;6;1971
330213;2017;12;1;41;0;37;2;2;12000;1;8;6;8;0.802;0.619;1157.8911555066961;2;5;1980
332622;2017;12;1;43;0;31;2;1;NA;NA;8;5;8;1.338;1.184;2214.7708047171695;2;10;1986
333024;2017;12;1;24;1;28;2;1;NA;NA;5;7;10;0.802;2.7;5050.5753148111135;2;8;1989
336257;2017;12;1;40;0;52;2;1;NA;NA;15;4;4;0.445;0.801;1498.3373433939637;2;8;1965
336308;2017;12;1;55;0;27;4;2;12000;1;8;3;7;2.677;4.723;8834.765634019588;1;8;1990
341639;2017;12;1;40;0;26;2;1;NA;NA;9;7;10;2.677;1.721;3219.2741173296026;2;5;1991
345828;2017;12;1;50;0;35;2;2;12000;1;12;4;10;0.802;0.637;1191.561657605437;1;1;1982
345959;2017;12;1;50;0;47;2;1;NA;NA;3;5;7;0.364;0.373;697.7276268239057;1;9;1970
357252;2017;12;1;48;0;48;2;1;NA;NA;1;2;9;0.243;0.26;486.35169698181096;1;7;1969
361379;2017;12;1;12;0;23;2;NA;NA;NA;8;5;6;0.296;0.4;748.2333799720169;1;1;1994
362226;2018;3;1;45;0;46;2;2;12000;1;8;3;3;0.572;0.682;1275.7379128522887;1;8;1971
362450;2017;12;1;40;0;9999;2;3;99999;9;7;2;2;2.677;4.524;8462.51952748351;2;99;9999
362893;2018;3;1;45;0;46;2;1;NA;NA;12;6;10;0.728;1.128;2110.018131521087;2;4;1971
364311;2017;12;1;50;0;24;4;1;NA;NA;3;3;7;0.572;1.849;3458.7087989206475;2;4;1993
365184;2018;3;1;30;0;47;2;1;NA;NA;1;3;4;1.145;0.514;961.4798932640416;2;10;1970
365918;2017;12;1;41;0;45;2;3;12300;1;14;4;4;2.677;4.581;8569.142784129523;2;10;1972
366186;2017;12;1;60;0;9999;2;1;NA;NA;6;3;3;1.145;1.013;1894.9010347791323;2;99;1997
366330;2017;12;1;50;0;49;2;2;12000;1;12;4;9;0.572;0.903;1689.136855286828;1;10;1968
367718;2017;12;1;45;0;59;3;5;12345;1;11;7;10;0.445;0.371;693.9864599240456;1;8;1958
374061;2017;12;1;47;0;55;2;2;12000;1;6;6;8;2.677;3.875;7248.510868478912;1;4;1962
378026;2017;12;0;20;0;54;2;3;12300;1;11;7;10;0.534;0.488;912.8447235658604;2;12;1963
378834;2017;12;0;40;0;51;2;2;12000;1;11;7;10;0.802;0.89;1664.8192704377373;1;1;1966
382774;2017;12;0;45;0;55;2;2;12000;1;2;7;10;0.728;0.582;1088.6795678592844;1;6;1962
383804;2017;12;0;40;0;21;2;1;NA;NA;2;7;10;0.296;0.787;1472.149175094943;2;11;1996
385216;2017;11;0;39;0;52;2;2;12000;1;3;3;7;0.728;0.585;1094.2913182090745;2;6;1965
388973;2017;12;0;50;0;51;4;1;NA;NA;3;3;7;0.267;0.341;637.8689564261443;1;4;1966
393041;2017;11;0;45;0;32;3;1;NA;NA;5;6;10;0.296;0.423;791.2567993204077;2;1;1985
395401;2017;12;0;10;0;9999;9;1;21000;0;5;5;9;1.145;2.914;5450.880173096142;2;99;1971
398394;2017;12;0;30;0;62;2;1;NA;NA;5;6;10;1.145;0.922;1724.6779408354987;2;6;1955
408349;2017;12;0;20;0;24;2;NA;NA;NA;5;6;8;0.534;0.754;1410.4199212472515;1;5;1993
411002;2017;11;0;42;0;51;1;1;NA;NA;6;7;10;0.296;4.68;8754.330545672596;1;4;1966
411741;2017;12;0;45;0;39;1;1;NA;NA;6;4;9;0.728;1.211;2265.276557865281;1;6;1978
416998;2017;11;0;45;0;35;3;1;NA;NA;7;1;1;0.534;0.519;970.8328105136918;2;9;1982
421555;2017;11;0;20;0;39;2;1;NA;NA;8;5;10;0.534;0.499;933.4211415150909;2;12;1977
422100;2017;12;0;40;0;56;1;1;NA;NA;8;4;8;0.267;0.684;1279.4790797521487;1;4;1961
422929;2017;12;0;25;0;50;5;1;NA;NA;8;3;7;0.534;0.706;1320.6319156506095;2;1;1967
423491;2017;12;0;35;0;55;1;1;NA;NA;8;3;5;0.296;0.498;931.5505580651609;1;1;1962
426726;2017;12;0;60;0;55;1;1;NA;NA;8;2;2;0.728;1.027;1921.0892030781529;1;12;1962
427210;2017;11;0;24;1;57;2;1;NA;NA;8;3;9;0.296;0.297;555.5632846292224;2;4;1960
431362;2017;12;0;30;0;56;2;1;NA;NA;9;7;10;0.728;0.315;589.2337867279632;1;11;1961
432483;2017;12;0;48;0;42;2;1;NA;NA;9;3;10;0.267;0.203;379.72844033579855;1;5;1975
434304;2017;11;0;40;0;49;1;1;NA;NA;9;3;4;1.145;3.942;7373.839959624226;1;5;1968
435103;2017;12;0;45;0;59;1;1;NA;NA;9;2;7;1.145;1.09;2038.9359604237459;1;1;1958
439624;2017;12;0;45;0;50;2;2;12000;1;9;2;4;0.421;0.437;817.4449676194283;1;10;1967
439792;2017;12;0;38;0;64;1;1;NA;NA;9;5;8;0.728;1.441;2695.5107513491907;2;5;1953
441477;2017;12;0;20;0;51;2;1;99999;9;9;3;9;0.534;0.309;578.0102860283829;2;1;1966
443202;2017;12;0;40;1;60;2;1;NA;NA;11;7;10;0.534;0.447;836.1508021187287;1;5;1957
443421;2017;12;0;48;0;46;1;2;99999;9;11;7;10;0.296;0.311;581.7514529282431;1;4;1971
444481;2017;11;0;41;0;36;2;1;NA;NA;12;3;10;1.145;0.91;1702.2309394363383;1;11;1981
454221;2017;12;0;38;0;53;1;1;NA;NA;15;3;5;0.445;0.866;1619.9252676394165;1;8;1964
454526;2017;12;0;55;0;63;5;3;12300;1;15;4;4;0.728;0.41;766.9392144713172;1;10;1954
454585;2017;12;0;50;0;57;1;1;NA;NA;15;4;4;0.728;0.359;671.539458524885;1;4;1960
455066;2017;11;0;38;0;61;2;1;NA;NA;15;1;1;0.296;1.039;1943.5362044773133;2;3;1956
455385;2017;11;0;35;0;56;2;1;NA;NA;16;6;8;0.296;0.228;426.4930265840496;2;3;1961
456080;2017;11;0;40;0;47;1;2;12000;1;16;2;5;0.728;0.956;1788.2777781331201;1;11;1970
456403;2017;11;0;43;0;52;2;1;NA;NA;16;4;4;0.534;1.135;2123.112215670598;2;10;1965
458169;2017;12;0;30;0;37;3;1;NA;NA;11;7;10;0.802;0.297;555.5632846292224;2;10;1980
460444;2017;11;0;40;0;57;2;3;12300;1;2;7;10;1.145;3.255;6088.749129522286;1;3;1960
468227;2017;12;0;45;0;58;2;2;12000;1;5;6;10;0.534;1.434;2682.41666719968;1;6;1959
469161;2017;12;0;39;0;59;2;3;12300;1;5;4;9;1.145;0.991;1853.7481988806717;2;7;1958
471561;2017;12;0;35;0;58;2;2;12000;1;5;6;8;0.296;0.204;381.59902378572855;2;4;1959
473355;2017;12;0;40;0;64;3;1;NA;NA;5;6;8;0.445;0.311;581.7514529282431;1;10;1953
474942;2017;12;0;15;0;48;4;2;12000;1;6;7;10;0.296;0.484;905.3623897661403;2;12;1969
477918;2017;11;0;40;0;61;2;2;12000;1;7;2;2;0.728;2.766;5174.033822506496;1;5;1956
482001;2017;12;0;50;0;37;2;2;12000;1;8;4;8;1.145;1.691;3163.156613831701;2;1;1980
483744;2017;12;0;42;0;19;1;NA;NA;NA;8;1;3;0.728;1.295;2422.4055676594044;1;2;1998
485072;2017;12;0;50;0;57;2;1;NA;NA;9;7;10;1.145;0.987;1846.2658650809512;1;9;1960
485352;2017;12;0;20;1;55;2;2;12000;1;9;7;10;0.296;0.395;738.8804627223666;1;9;1962
485404;2017;12;0;40;0;56;2;2;12000;1;9;7;10;0.267;0.204;381.59902378572855;1;4;1961
485445;2018;1;0;48;0;62;2;NA;NA;NA;9;7;10;1.145;3.574;6685.46525004997;1;6;1955
485669;2018;1;0;42;0;42;2;3;12300;1;9;7;10;0.445;0.227;424.6224431341195;1;3;1975
486711;2017;12;0;45;0;41;3;1;NA;NA;9;3;4;0.5;0.217;405.9166086348191;2;6;1976
487842;2017;12;0;45;0;58;2;1;NA;NA;9;3;3;0.534;1.251;2340.0998958624823;1;12;1959
488533;2017;11;0;26;0;57;3;1;NA;NA;9;7;10;0.534;0.325;607.9396212272636;2;7;1960
489070;2017;12;0;17;0;41;2;2;12000;1;9;3;4;0.534;0.228;426.4930265840496;2;7;1976
490589;2017;12;0;20;0;38;2;1;NA;NA;11;7;10;0.296;0.308;576.1397025784529;2;3;1979
491514;2017;12;0;52;0;49;2;3;12300;1;12;4;9;0.445;0.626;1170.9852396562064;2;3;1968
495965;2017;12;0;10;0;53;2;1;NA;NA;15;3;3;0.534;0.46;860.4683869678194;2;9;1964
497721;2017;12;0;35;0;47;2;1;NA;NA;8;5;10;1.145;0.975;1823.8188636817908;1;2;1970
497725;2017;12;0;40;0;44;2;1;NA;NA;11;7;10;0.296;0.26;486.35169698181096;1;4;1973
497769;2017;12;0;45;0;31;3;1;NA;NA;8;3;7;1.145;0.839;1569.419514491305;1;1;1986
498104;2017;12;0;40;0;63;3;3;12300;1;11;7;10;0.296;0.263;491.96344733160106;2;9;1954
501130;2017;12;0;50;0;47;2;1;99999;9;2;7;10;0.267;0.23;430.2341934839097;2;7;1970
501264;2017;12;0;32;0;58;2;1;NA;NA;2;7;10;0.445;0.596;1114.867736158305;1;9;1959
502974;2017;12;0;40;0;55;1;2;12000;1;3;3;4;1.145;1.761;3294.097455326804;2;9;1962
506956;2017;12;0;12;0;61;5;2;12000;1;5;7;10;0.534;0.813;1520.7843447931239;2;4;1956
520963;2017;12;0;40;0;32;2;1;NA;NA;8;4;10;0.728;0.597;1116.738319608235;2;11;1985
521536;2017;12;0;38;1;39;2;2;12000;1;8;3;10;0.534;3.716;6951.088099940037;1;11;1978
521538;2017;12;0;19;0;57;1;1;NA;NA;8;3;10;0.728;1.083;2025.8418762742353;2;9;1960
521732;2017;12;0;40;0;57;3;1;NA;NA;8;4;8;0.267;0.28;523.7633659804118;1;3;1960
522144;2017;12;0;50;1;38;2;2;12000;1;8;3;7;0.296;0.326;609.8102046771937;2;8;1979
524662;2018;1;0;32;0;36;2;1;NA;NA;8;5;6;0.728;0.88;1646.1134359384369;2;9;1981
526210;2017;12;0;20;0;55;2;1;NA;NA;9;4;10;0.534;0.223;417.14010933439937;2;5;1962
531642;2017;12;0;45;0;41;3;2;12000;1;9;4;9;0.296;0.222;415.2695258844693;1;5;1976
533920;2017;12;0;45;0;60;1;1;NA;NA;12;2;4;1.145;2.612;4885.96397121727;1;7;1957
536341;2017;12;0;38;1;34;2;1;NA;NA;14;7;10;0.728;0.705;1318.7613322006796;1;9;1983
536621;2017;12;0;40;0;60;2;1;NA;NA;14;7;10;0.296;0.425;794.9979662202678;2;8;1957
544852;2017;12;0;25;0;52;2;1;NA;NA;4;7;10;1.145;0.721;1348.6906673995602;2;7;1965
549788;2017;12;0;40;0;59;3;2;12000;1;5;3;5;0.296;0.237;443.32827763341993;1;5;1958
549927;2017;12;0;43;0;32;3;3;12300;1;5;4;4;0.534;0.704;1316.8907487507495;2;7;1985
551168;2017;12;0;28;0;48;2;1;NA;NA;5;6;8;0.534;1.087;2033.3242100739553;2;2;1969
551355;2017;12;0;40;0;45;2;1;NA;NA;5;5;8;1.145;1.129;2111.888714971017;2;7;1972
552267;2017;12;0;40;0;43;2;3;12300;1;5;3;4;0.728;0.913;1707.8426897861282;2;12;1974
555789;2017;12;0;40;0;58;2;2;12000;1;7;5;8;0.296;0.35;654.7042074755146;2;1;1959
555888;2017;12;0;50;0;38;2;1;NA;NA;7;3;7;0.243;0.207;387.21077413551865;1;9;1979
556349;2017;12;0;25;0;46;2;1;NA;NA;10;3;8;0.296;0.368;688.3747095742553;2;11;1971
560731;2017;12;0;30;0;48;2;1;NA;NA;9;4;10;0.572;0.443;828.6684683190086;2;7;1969
561845;2017;12;0;50;0;42;1;1;NA;NA;9;2;9;0.802;1.236;2312.0411441135316;1;7;1975
561995;2017;12;0;40;0;25;2;1;NA;NA;9;3;7;0.445;0.215;402.175441734959;1;8;1992
562362;2017;12;0;25;0;50;2;1;NA;NA;9;3;3;0.534;0.28;523.7633659804118;2;6;1967
562405;2017;12;0;40;0;45;2;1;NA;NA;9;2;2;0.296;0.275;514.4104487307616;2;4;1972
562965;2017;12;0;40;0;46;3;1;NA;NA;9;6;8;0.534;0.282;527.5045328802718;1;5;1971
567160;2017;12;0;40;0;62;3;2;99999;9;12;3;3;0.267;0.265;495.7046142314611;2;1;1955
568350;2017;12;0;41;0;57;3;1;NA;NA;14;3;5;0.534;0.837;1565.6783475914451;1;6;1960
569647;2017;12;0;40;0;32;2;1;NA;NA;14;4;9;0.296;0.418;781.9038820707576;2;7;1985
571961;2017;12;1;60;0;22;2;1;NA;NA;9;4;10;2.677;2.219;4150.824675394763;1;4;1995
580981;2017;12;1;30;0;48;2;NA;NA;NA;9;4;10;1.145;0.575;1075.585483709774;1;11;1969
588919;2017;12;1;45;1;26;2;1;NA;NA;9;3;3;0.728;0.743;1389.843503298021;1;6;1991
594662;2017;12;1;30;0;9999;1;NA;NA;NA;3;3;7;0.472;0.484;905.3623897661403;1;99;1977
603343;2017;12;1;60;0;31;1;1;NA;NA;7;1;1;0.728;2.762;5166.551488706777;1;5;1986
607307;2017;12;1;35;1;45;2;1;NA;NA;11;7;10;0.534;0.438;819.3155510693583;2;10;1972
610252;2017;12;1;32;0;9999;2;NA;NA;NA;9;3;3;0.296;0.298;557.4338680791525;2;99;9999
621986;2017;12;1;45;0;63;3;1;NA;NA;3;6;8;0.534;0.397;742.6216296222267;1;5;1954
622155;2017;12;0;33;0;67;2;2;99999;9;5;3;3;0.333;0.958;1792.0189450329801;1;11;1950
622393;2018;1;0;45;0;55;2;2;12000;1;3;3;9;0.572;1.002;1874.3246168299022;1;6;1962
622509;2017;12;0;20;0;53;2;1;NA;NA;3;3;7;1.145;0.93;1739.6426084349391;2;9;1964
622532;2017;12;0;40;0;49;2;1;NA;NA;5;4;5;0.728;0.951;1778.9248608834698;2;2;1968
622623;2017;12;0;60;0;59;2;1;NA;NA;10;3;7;0.296;0.426;796.8685496701979;1;1;1958
622657;2017;12;0;30;0;37;2;1;NA;NA;8;6;8;0.445;0.279;521.8927825304818;1;4;1980
622669;2017;12;0;50;0;55;2;3;12300;1;8;4;10;0.534;0.49;916.5858904657206;1;7;1962
622847;2017;12;0;41;0;59;3;2;12000;1;9;4;10;0.296;0.265;495.7046142314611;1;7;1958
623050;2017;12;0;30;0;41;2;2;12000;1;11;7;10;0.296;0.205;383.4696072356586;2;9;1976
636607;2017;12;0;40;0;61;1;1;NA;NA;9;3;7;0.728;1.692;3165.027197281631;1;11;1956
642139;2017;12;0;43;0;52;2;1;NA;NA;11;7;10;0.421;0.461;862.3389704177494;1;4;1965
645797;2017;12;0;50;0;62;2;1;NA;NA;3;2;2;0.267;0.204;381.59902378572855;2;6;1955
655004;2017;12;0;42;0;42;2;2;12000;1;5;3;7;0.296;0.318;594.8455370777533;1;12;1975
656003;2017;12;0;42;0;44;2;1;NA;NA;5;6;8;0.802;0.628;1174.7264065560664;1;5;1973
663432;2017;12;0;20;0;56;2;1;NA;NA;6;3;3;0.296;0.329;615.4219550269838;2;5;1961
665274;2017;12;0;33;0;37;2;1;NA;NA;7;2;7;1.145;2.185;4087.224838097142;2;7;1980
669248;2017;12;0;42;0;52;2;1;NA;NA;8;2;4;0.364;0.405;757.5862972216671;2;12;1965
671903;2017;12;0;47;0;36;2;1;NA;NA;9;7;10;0.445;0.234;437.7165272836299;1;2;1981
672142;2017;12;0;38;0;33;2;1;12000;1;9;7;10;1.145;0.558;1043.7855650609636;2;6;1984
677351;2018;1;0;20;1;56;2;1;NA;NA;9;6;10;0.534;0.352;658.4453743753747;2;4;1961
677659;2017;12;0;35;0;52;1;1;NA;NA;9;5;8;1;2.267;4240.612680991405;1;5;1965
683958;2017;12;0;40;0;63;5;1;NA;NA;14;7;10;0.296;0.328;613.5513715770538;2;9;1954
684075;2017;12;0;30;1;42;2;1;NA;NA;14;4;9;1.145;0.925;1730.289691185289;1;7;1975
687154;2017;12;0;40;0;44;2;2;12000;1;15;4;5;0.534;0.209;390.9519410353788;2;7;1973
687354;2017;12;0;42;0;42;2;2;12000;1;9;5;8;0.534;0.208;389.0813575854487;1;3;1975
687410;2017;12;0;45;0;49;2;1;NA;NA;11;7;10;0.445;0.558;1043.7855650609636;1;3;1968
688188;2017;12;0;25;1;32;2;2;12000;1;11;7;10;0.728;0.556;1040.0443981611033;2;12;1985
689621;2017;12;0;29;0;55;2;1;12000;1;11;7;10;0.243;0.204;381.59902378572855;2;12;1962
692809;2017;12;0;30;0;50;2;2;12000;1;2;7;10;0.267;0.298;557.4338680791525;2;2;1967
693075;2017;12;0;45;0;44;4;3;12340;1;2;7;10;0.296;0.311;581.7514529282431;2;5;1973
694335;2017;12;0;35;0;40;2;2;12000;1;2;7;10;0.728;0.951;1778.9248608834698;2;5;1977
698146;2017;12;0;35;0;52;1;2;12000;1;3;2;4;0.296;0.463;866.0801373176095;1;11;1965
705577;2017;12;0;45;0;53;2;3;12340;1;5;4;9;0.728;4.182;7822.779987607436;1;7;1964
707504;2017;12;0;18;0;55;1;1;NA;NA;5;5;6;0.728;0.686;1283.2202466520089;2;3;1962
710749;2017;12;0;40;0;34;2;1;NA;NA;5;5;9;0.364;0.783;1464.6668412952229;1;1;1983
711636;2017;12;0;60;0;47;2;1;NA;NA;5;5;7;0.364;4.86;9091.035566660004;1;6;1970
713438;2017;12;0;50;0;49;2;1;NA;NA;5;6;8;0.267;0.29;542.4692004797122;2;9;1968
715954;2017;12;0;40;0;35;3;3;12300;1;5;3;7;0.534;0.645;1206.5263252048771;1;5;1982
717083;2017;12;0;40;0;58;3;1;NA;NA;5;7;10;0.296;0.207;387.21077413551865;2;6;1959
724114;2017;12;0;80;0;59;4;1;NA;NA;6;2;7;0.534;0.765;1430.996339196482;1;9;1958
736899;2017;12;0;40;0;57;2;NA;NA;NA;8;3;3;0.296;0.216;404.04602518488906;2;1;1960
738737;2017;12;0;38;0;50;2;1;NA;NA;8;3;4;0.296;0.318;594.8455370777533;2;12;1967
741556;2017;12;0;42;0;30;2;3;21300;0;9;7;10;0.572;0.218;407.7871920847491;1;1;1987
741791;2017;12;0;60;0;51;2;1;12000;1;9;7;10;0.296;0.205;383.4696072356586;2;8;1966
741996;2017;12;0;40;0;43;2;1;NA;NA;9;7;10;0.728;0.576;1077.4560671597042;2;6;1974
742006;2017;12;0;45;0;42;2;1;NA;NA;9;7;10;0.728;2.452;4586.670619228463;2;7;1975
742357;2017;12;0;43;0;37;2;1;NA;NA;9;7;10;1.145;0.633;1184.0793238057167;2;5;1980
743127;2017;12;0;29;0;52;2;2;12000;1;9;2;9;0.296;0.205;383.4696072356586;2;6;1965
744810;2017;12;0;20;0;56;1;1;99999;9;9;3;4;0.667;1.922;3595.2613907655405;2;2;1961
746430;2017;12;0;55;0;61;3;2;12000;1;9;6;8;0.534;4.532;8477.48419508295;1;4;1956
747631;2017;12;0;30;0;42;2;1;NA;NA;9;4;7;0.296;0.206;385.3401906855886;2;7;1975
747758;2018;1;0;20;1;57;2;NA;NA;NA;9;2;7;1;1.352;2529.028824305417;2;7;1960
753174;2017;12;0;45;0;55;2;2;12000;1;11;7;10;0.296;0.273;510.6692818309015;1;7;1962
758329;2018;1;0;38;0;48;3;3;12300;1;13;3;4;1.145;0.778;1455.3139240455728;2;3;1969
760818;2017;12;0;40;0;57;2;1;NA;NA;14;7;10;0.296;0.206;385.3401906855886;2;11;1960
764603;2017;12;0;45;0;62;1;1;NA;NA;15;1;5;0.728;1.416;2648.7461651009394;1;1;1955
766798;2017;12;0;30;0;9999;2;1;NA;NA;16;4;4;1.145;1.591;2976.0982688386966;2;99;1965
768001;2017;12;0;32;1;63;5;1;NA;NA;11;7;10;0.296;0.264;493.8340307815311;2;4;1954
768219;2017;12;0;40;0;68;4;1;NA;NA;11;7;10;0.534;1.717;3211.791783529882;1;6;1949
769513;2017;12;0;34;0;53;2;1;NA;NA;1;3;9;0.728;1.44;2693.64016789926;2;9;1964
770023;2017;12;0;50;0;57;2;4;12430;0;1;3;8;0.296;0.273;510.6692818309015;1;10;1960
770814;2017;12;0;45;0;49;2;NA;NA;NA;2;7;10;0.728;0.627;1172.8558231061363;2;7;1968
771381;2017;12;0;30;0;9999;2;1;NA;NA;2;7;10;2;1.817;3398.8501285228863;2;99;1971
771853;2017;12;0;39;0;58;2;1;NA;NA;2;7;10;0.296;0.288;538.7280335798521;2;12;1959
779785;2017;12;0;45;1;53;2;NA;NA;NA;5;6;8;0.243;3.422;6401.136565660604;1;4;1964
785379;2017;12;0;25;0;53;2;2;12000;1;5;5;5;0.296;0.201;375.98727343593845;2;7;1964
789208;2017;12;0;43;0;59;2;2;12000;1;5;4;4;0.534;0.725;1356.1730011992802;1;4;1958
789326;2017;12;0;20;0;49;2;1;NA;NA;5;4;4;0.534;0.565;1056.8796492104736;2;3;1968
790494;2017;12;0;40;0;56;2;2;12000;1;6;7;10;0.728;0.507;948.3858091145313;2;12;1961
