intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
238678;2018;3;0;36;0;36;2;2;12000;1;12;3;3;0.728;0.546;1021.338563661803;2;5;1981
239452;2017;11;0;35;0;52;2;1;NA;NA;8;4;10;0.296;0.209;390.9519410353788;2;10;1965
240109;2017;12;0;38;0;57;2;1;NA;NA;6;7;10;0.534;0.263;491.96344733160106;1;8;1960
240493;2017;11;0;32;0;34;2;1;NA;NA;9;1;4;0.534;0.374;699.5982102738358;2;2;1983
240624;2018;1;0;25;0;48;2;1;NA;NA;5;5;5;0.534;1.214;2270.888308215071;2;5;1969
240703;2017;11;0;42;0;46;2;1;NA;NA;7;1;7;0.296;0.363;679.0217923246053;1;9;1971
240722;2017;11;0;40;0;61;2;1;NA;NA;14;3;3;0.296;0.23;430.2341934839097;2;12;1955
241301;2017;12;0;50;0;44;3;1;NA;NA;6;7;10;0.445;0.414;774.4215482710373;1;2;1973
241600;2017;12;0;40;0;60;3;2;12000;1;9;3;7;0.296;0.262;490.092863881671;2;1;1957
241944;2017;12;0;10;1;49;2;2;12000;1;2;7;10;0.534;0.561;1049.3973154107537;2;7;1968
242078;2017;11;0;38;0;62;2;2;12000;1;5;7;10;0.534;1.108;2072.6064625224867;2;10;1955
242370;2018;1;0;43;0;52;2;1;NA;NA;9;4;7;1.145;0.663;1240.196827303618;2;2;1965
242423;2017;11;0;40;0;40;2;1;NA;NA;9;5;8;1.145;0.634;1185.9499072556466;2;7;1977
242613;2017;11;0;40;0;58;2;1;12000;1;1;5;8;0.534;0.5;935.291724965021;1;6;1959
243013;2017;12;0;35;0;53;1;1;NA;NA;3;2;2;0.296;0.475;888.5271387167699;1;4;1964
243057;2018;1;0;20;0;52;2;2;99999;9;1;3;3;0.534;0.251;469.51644593244055;2;5;1965
243081;2017;11;0;13;0;57;2;NA;NA;NA;1;4;10;0.296;0.319;596.7161205276834;2;8;1960
243163;2017;11;0;38;0;53;2;1;NA;NA;14;4;4;0.728;0.9;1683.525104937038;2;9;1964
243642;2017;11;1;50;0;50;4;1;NA;NA;12;4;4;1.145;1.122;2098.7946308215073;1;4;1967
255910;2017;11;1;39;0;53;2;1;NA;NA;5;5;7;0.296;0.205;383.4696072356586;2;4;1964
256947;2017;11;1;40;0;40;1;1;NA;NA;3;3;7;0.534;2.226;4163.918759544274;1;11;1977
258282;2017;11;1;75;0;29;4;2;12300;1;9;3;3;0.296;0.525;982.0563112132721;1;4;1988
258861;2018;2;1;40;0;43;1;2;12300;1;11;7;10;0.267;0.368;688.3747095742553;1;4;1974
259193;2017;11;1;80;0;50;2;2;12000;1;12;3;9;0.382;1.192;2229.73547231661;1;4;1967
260677;2017;11;1;45;1;40;2;3;21300;0;8;5;10;0.572;0.437;817.4449676194283;1;9;1977
260868;2018;2;1;40;0;50;2;2;12000;1;7;6;8;0.296;0.217;405.9166086348191;2;2;1968
260967;2017;12;1;40;0;27;2;2;12000;1;5;3;9;0.534;4.433;8292.296433539876;2;2;1990
261164;2017;11;1;45;0;43;1;2;12000;1;10;4;7;0.534;4.803;8984.412310013991;1;3;1974
262214;2017;11;1;40;0;37;2;1;NA;NA;12;3;9;0.802;1.153;2156.7827177693384;1;11;1980
262974;2017;11;1;30;0;41;2;2;12000;1;5;3;9;0.534;1.068;1997.7831245252848;2;3;1976
263134;2017;11;1;17;0;21;2;NA;NA;NA;3;6;8;0.572;1.547;2893.7925970417746;2;8;1996
263164;2017;11;1;40;0;49;2;1;NA;NA;6;3;10;0.267;0.223;417.14010933439937;1;10;1968
264422;2017;11;1;28;0;40;2;2;99999;9;8;2;7;0.296;0.326;609.8102046771937;2;1;1977
264939;2017;11;1;40;0;36;2;2;12000;1;6;7;10;2.677;4.592;8589.719202078753;2;7;1981
265430;2017;12;1;40;0;58;1;NA;NA;NA;9;3;5;1.145;2.344;4384.647606636018;1;9;1959
269952;2017;11;1;45;0;29;2;2;12000;1;6;5;10;2.677;4.529;8471.87244473316;1;2;1988
274274;2018;2;1;40;0;37;2;1;NA;NA;9;7;10;0.728;0.369;690.2452930241855;1;7;1980
276433;2018;2;1;40;0;36;2;2;12000;1;2;7;10;0.445;1.046;1956.6302886268238;1;7;1981
286559;2017;11;1;40;0;44;2;1;NA;NA;8;4;10;0.892;4.86;9091.035566660004;1;7;1973
290696;2017;11;1;50;0;52;2;2;12000;1;1;1;7;0.534;0.69;1290.7025804517289;1;8;1965
290981;2017;11;1;50;0;39;4;1;12000;1;5;6;8;2.677;4.439;8303.519934239457;1;11;1978
291154;2017;12;1;25;1;55;2;2;12000;1;5;3;9;0.534;0.729;1363.6553349990006;2;4;1962
291871;2018;1;1;14;1;46;2;1;NA;NA;5;6;10;1.145;4.522;8458.77836058365;2;2;1971
291878;2017;11;1;55;0;54;2;NA;NA;NA;11;7;10;0.892;0.595;1112.9971527083749;1;3;1963
294017;2017;12;0;40;0;29;2;1;NA;NA;11;7;10;0.728;1.849;3458.7087989206475;2;12;1988
295683;2017;12;0;50;0;50;4;2;12000;1;2;7;10;0.296;0.389;727.6569620227864;2;2;1967
297347;2017;11;0;40;0;44;1;1;NA;NA;3;3;4;0.728;3.201;5987.737623226064;1;6;1973
300451;2017;12;0;43;0;32;2;1;NA;NA;5;7;10;0.572;0.752;1406.6787543473915;1;6;1985
304632;2017;12;0;43;0;40;3;2;12000;1;5;5;8;0.728;0.833;1558.196013791725;1;2;1977
306271;2017;12;0;26;0;55;2;2;12000;1;5;3;7;0.728;1.787;3342.732625024985;2;4;1962
311839;2017;11;0;45;0;47;2;1;NA;NA;8;3;7;0.802;1.367;2557.0875760543677;1;11;1970
315137;2017;12;0;26;0;48;2;2;12000;1;9;7;10;1.145;0.801;1498.3373433939637;1;5;1969
321561;2017;11;0;45;0;50;1;1;NA;NA;13;6;8;0.534;1.152;2154.9121343194083;1;12;1966
321839;2017;11;0;45;0;55;2;3;12300;1;13;3;5;0.534;0.525;982.0563112132721;2;8;1962
322836;2017;12;0;32;0;39;2;1;NA;NA;14;3;5;0.296;0.371;693.9864599240456;2;8;1978
322888;2017;11;0;40;0;44;1;2;12000;1;14;3;3;0.296;0.913;1707.8426897861282;1;8;1973
324106;2017;12;0;55;0;60;2;1;NA;NA;14;4;9;0.534;0.416;778.1627151708974;1;1;1957
324721;2017;11;0;40;0;59;2;2;21000;0;15;6;8;0.534;0.306;572.3985356785929;1;6;1958
330912;2017;12;1;14;1;73;1;1;NA;NA;5;5;5;0.728;0.226;422.7518596841895;2;5;1944
332436;2017;12;1;40;0;44;1;2;12000;1;8;3;3;0.728;1.996;3733.6845660603635;1;9;1973
332929;2017;12;1;32;0;36;2;1;NA;NA;14;7;10;0.728;1.014;1896.7716182290626;2;9;1981
332937;2017;12;1;47;0;31;2;2;12000;1;8;6;10;2.677;4.69;8773.036380171898;1;4;1986
336126;2018;3;1;36;0;63;2;3;12300;1;11;7;10;0.728;0.822;1537.6195958424944;1;6;1954
346703;2017;12;1;39;0;55;2;1;NA;NA;11;7;10;0.296;0.204;381.59902378572855;2;10;1962
348233;2017;12;1;55;0;36;2;1;NA;NA;14;3;9;0.445;0.448;838.0213855686588;1;5;1981
348293;2017;12;1;45;0;31;4;1;NA;NA;8;4;4;1.145;4.866;9102.259067359584;2;7;1986
348298;2017;12;1;45;0;50;2;1;NA;NA;9;4;7;0.728;0.398;744.4922130721568;1;6;1967
348438;2018;3;1;40;0;48;2;2;12000;1;3;1;1;0.728;0.859;1606.8311834899062;2;4;1969
348924;2017;12;1;35;0;44;2;2;12000;1;3;5;8;0.534;0.713;1333.7259998001198;2;1;1973
349963;2017;12;1;42;0;38;4;1;NA;NA;9;3;9;1.145;1.342;2510.3229898061168;1;8;1979
353132;2017;12;1;55;1;41;1;2;12000;1;1;2;9;2.677;3.58;6696.688750749551;1;1;1976
354226;2018;3;1;26;0;49;3;1;NA;NA;5;4;7;0.728;0.717;1341.20833359984;2;12;1968
357088;2017;12;1;42;0;31;3;1;NA;NA;6;4;9;0.534;0.651;1217.7498259044573;2;9;1986
359207;2018;3;1;55;0;50;2;1;NA;NA;6;5;10;1.338;1.588;2970.4865184889068;1;9;1967
362006;2017;12;1;20;1;52;2;1;12000;1;11;7;10;1.145;1.072;2005.2654583250053;1;9;1965
362738;2017;11;1;48;0;28;2;2;12000;1;16;4;5;0.267;0.61;1141.0559044573256;2;10;1989
363605;2017;12;1;50;1;62;2;1;NA;NA;12;3;4;1.145;1.205;2254.0530571657005;1;7;1955
363745;2017;12;1;60;0;63;2;1;NA;NA;5;6;8;0.382;0.455;851.1154697181692;1;4;1954
363871;2017;12;1;66;0;55;4;2;12000;1;8;3;10;0.534;2.332;4362.200605236857;1;6;1962
366079;2018;1;1;52;0;54;2;3;12300;1;14;7;10;1.415;1.083;2025.8418762742353;1;10;1963
366873;2017;12;1;15;0;53;5;1;NA;NA;5;4;5;0.296;0.395;738.8804627223666;2;7;1964
366904;2018;3;1;50;0;45;2;1;NA;NA;9;7;10;0.445;0.209;390.9519410353788;2;6;1972
370530;2017;12;1;40;0;51;2;1;NA;NA;5;4;9;1.145;1.425;2665.58141615031;2;12;1966
376145;2017;12;1;40;0;23;1;NA;NA;NA;5;7;10;0.572;2.809;5254.4689108534885;2;5;1994
383313;2017;12;0;18;0;60;2;1;NA;NA;2;7;10;0.296;0.218;407.7871920847491;1;2;1957
383364;2017;11;0;33;0;43;2;1;NA;NA;2;7;10;0.534;0.398;744.4922130721568;2;2;1974
389573;2017;12;0;40;0;63;2;1;NA;NA;3;3;3;0.728;0.767;1434.7375060963423;1;12;1954
390285;2017;11;0;20;0;57;2;1;NA;NA;3;4;7;0.534;0.695;1300.055497701379;2;8;1960
391343;2017;11;0;25;0;59;2;2;12000;1;3;1;4;0.296;0.21;392.8225244853088;2;2;1958
394524;2017;11;0;50;0;37;2;1;NA;NA;5;7;10;0.802;2.126;3976.860414551269;1;11;1980
397325;2018;1;0;35;0;54;3;1;NA;NA;5;5;5;0.296;0.296;553.6927011792924;2;10;1963
397869;2017;12;0;60;0;60;2;2;12000;1;5;6;10;0.296;0.203;379.72844033579855;2;11;1957
398199;2018;2;0;25;0;32;2;3;12300;1;5;6;10;0.296;0.431;806.2214669198481;1;12;1985
399260;2017;12;0;50;0;54;2;1;NA;NA;5;7;10;0.296;0.222;415.2695258844693;1;6;1963
403581;2017;12;0;45;0;34;2;1;NA;NA;5;4;5;0.572;0.642;1200.914574855087;2;2;1983
403827;2017;12;0;45;0;56;3;1;NA;NA;5;5;5;0.445;0.347;649.0924571257245;1;12;1961
405161;2017;12;0;42;0;56;2;1;NA;NA;5;4;7;0.534;0.453;847.3743028183089;1;7;1961
419571;2017;12;0;42;0;51;2;4;12340;1;10;6;8;0.296;0.211;394.69310793523886;1;7;1966
419625;2017;12;0;32;0;50;3;2;12000;1;10;6;8;0.296;0.215;402.175441734959;2;9;1967
423544;2017;12;0;45;0;27;1;1;NA;NA;8;4;4;0.421;1.215;2272.758891665001;1;7;1990
426811;2017;11;0;30;0;46;2;2;12000;1;8;6;10;0.296;0.236;441.4576941834899;2;8;1971
430588;2017;12;0;25;0;46;3;1;NA;NA;9;4;10;0.296;0.205;383.4696072356586;1;6;1971
435932;2017;12;0;35;0;62;1;NA;NA;NA;9;2;2;1;0.76;1421.643421946832;2;5;1955
445398;2017;11;0;40;0;47;2;1;NA;NA;12;3;9;0.267;0.351;656.5747909254446;1;4;1970
445636;2017;11;0;46;0;58;2;4;12345;1;12;5;7;0.296;0.214;400.30485828502896;2;11;1959
446999;2017;11;0;50;0;65;2;1;12000;1;13;6;8;0.267;0.217;405.9166086348191;2;6;1952
449357;2017;11;0;42;0;55;1;1;NA;NA;14;1;5;0.445;1.039;1943.5362044773133;1;11;1962
451792;2017;12;0;40;0;51;2;1;NA;NA;14;7;10;0.534;0.752;1406.6787543473915;1;7;1966
457730;2018;1;0;40;0;48;2;2;12000;1;11;7;10;0.534;1.113;2081.959379772137;1;1;1970
460936;2017;12;0;15;0;41;2;1;NA;NA;2;7;10;0.728;1.189;2224.12372196682;2;3;1976
465202;2017;12;0;24;0;51;2;3;12300;1;4;7;10;0.267;0.539;1008.2444795122926;1;11;1966
472459;2017;12;0;20;0;36;2;1;NA;NA;5;4;10;0.534;0.599;1120.479486508095;2;7;1981
473303;2017;12;0;45;0;52;2;1;NA;NA;5;6;8;0.534;0.31;579.880869478313;2;8;1965
473881;2017;12;0;70;0;51;2;1;NA;NA;5;5;5;0.445;0.225;420.8812762342595;1;7;1966
476198;2017;12;0;40;0;55;2;NA;NA;NA;6;2;2;0.534;0.259;484.4811135318809;1;4;1962
479317;2017;11;0;40;0;63;2;2;12000;1;7;1;1;0.296;0.594;1111.1265692584448;2;11;1954
487418;2017;12;0;40;0;63;2;2;12000;1;9;3;3;0.364;0.267;499.4457811313212;2;8;1954
488786;2017;11;0;40;0;55;3;1;NA;NA;9;3;9;0.534;0.275;514.4104487307616;2;4;1962
489140;2017;11;0;50;0;42;2;2;12000;1;9;3;3;0.296;0.203;379.72844033579855;1;6;1975
491009;2017;12;0;60;0;60;5;2;12000;1;11;7;10;0.534;0.523;978.3151443134119;2;8;1957
495629;2017;12;0;40;0;58;2;3;12300;1;15;3;5;1.145;0.794;1485.2432592444534;1;4;1959
497340;2017;12;0;40;0;42;2;1;NA;NA;8;6;8;0.728;1.975;3694.402313611833;1;3;1975
497599;2017;12;0;39;1;39;2;1;NA;NA;5;4;10;0.445;0.97;1814.4659464321408;2;9;1978
497634;2017;12;0;30;0;45;2;1;NA;NA;9;3;9;0.534;0.552;1032.5620643613834;2;7;1972
497636;2017;12;0;40;0;44;2;1;NA;NA;3;1;7;0.296;0.28;523.7633659804118;1;4;1973
497773;2017;12;0;42;0;25;2;1;NA;NA;8;2;2;0.296;1.784;3337.120874675195;1;4;1992
497969;2017;12;0;50;0;48;3;2;12000;1;11;7;10;0.802;0.487;910.9741401159305;2;1;1969
498556;2017;12;0;40;0;27;2;1;NA;NA;11;7;10;0.296;0.218;407.7871920847491;1;9;1990
498705;2017;12;0;40;0;36;2;2;12000;1;11;7;10;2;1.548;2895.663180491705;2;9;1981
503471;2017;12;0;55;0;62;5;1;NA;NA;3;5;8;0.534;0.539;1008.2444795122926;1;11;1955
506028;2018;1;0;45;0;46;2;3;12300;1;5;6;10;0.534;0.624;1167.2440727563462;2;4;1971
507366;2017;12;0;45;0;9999;2;1;NA;NA;5;6;8;0.296;0.418;781.9038820707576;2;99;9999
513499;2017;12;0;40;0;53;2;2;12000;1;5;7;10;0.534;0.474;886.6565552668399;1;1;1964
517870;2017;12;0;40;0;31;2;3;12300;1;6;6;8;0.572;1.16;2169.8768019188487;2;8;1986
520258;2017;12;0;22;0;60;2;1;NA;NA;7;2;3;0.296;0.385;720.1746282230662;2;10;1957
525592;2017;12;0;30;1;61;2;1;NA;NA;8;3;7;0.534;0.672;1257.0320783529883;2;9;1956
525886;2018;1;0;43;0;48;2;1;NA;NA;8;2;3;0.296;0.84;1571.2900979412352;1;7;1969
526484;2017;12;0;38;0;61;2;2;12000;1;9;7;10;0.534;0.292;546.2103673795722;1;5;1956
527428;2017;12;0;10;0;64;1;NA;NA;NA;9;3;9;0.728;1.158;2166.1356350189885;2;3;1953
533878;2017;12;0;29;0;54;2;2;12000;1;12;4;4;1.145;1.895;3544.7556376174293;1;10;1963
536847;2017;12;0;40;0;60;2;2;12000;1;15;4;5;0.802;0.616;1152.2794051569058;1;11;1957
537697;2017;12;0;40;0;57;1;1;NA;NA;16;1;7;0.472;0.527;985.7974781131322;1;5;1960
538421;2017;12;0;35;0;61;2;1;NA;NA;16;1;3;1.145;1.16;2169.8768019188487;2;6;1956
538887;2017;12;0;50;0;45;5;1;12000;1;11;7;10;0.534;0.469;877.3036380171897;2;11;1972
540178;2017;12;0;50;0;57;2;1;NA;NA;1;5;8;0.296;0.211;394.69310793523886;2;11;1960
541148;2017;12;0;28;0;51;2;1;NA;NA;2;7;10;0.728;0.793;1483.3726757945233;2;7;1966
544633;2017;12;0;12;0;47;1;NA;NA;NA;3;3;3;0.534;1.23;2300.817643413952;2;12;1970
544826;2017;12;0;38;0;33;1;NA;NA;NA;4;7;10;0.802;1.573;2942.427766739956;1;4;1984
545399;2017;12;0;35;0;59;4;1;99999;9;5;6;10;0.296;1.196;2237.2178061163304;1;12;1958
555905;2018;2;0;40;0;56;2;5;12345;1;7;1;7;0.445;0.627;1172.8558231061363;1;2;1962
556639;2017;12;0;19;0;37;4;1;NA;NA;8;4;10;0.534;0.919;1719.0661904857086;2;8;1980
556762;2017;12;0;38;0;47;5;1;NA;NA;8;5;10;0.296;0.308;576.1397025784529;2;6;1970
559637;2017;12;0;37;0;25;2;1;NA;NA;8;4;5;0.534;2.386;4463.21211153308;1;11;1992
561522;2018;2;0;45;0;42;2;1;NA;NA;9;4;9;0.728;1.814;3393.2383781730964;2;10;1975
561605;2017;12;0;60;0;58;4;1;NA;NA;9;2;9;0.296;0.503;940.9034753148112;1;4;1959
566175;2017;12;0;37;0;53;2;1;NA;NA;11;7;10;0.534;0.676;1264.5144121527085;2;12;1964
568309;2017;12;0;65;0;57;2;1;NA;NA;14;5;5;0.267;0.211;394.69310793523886;1;10;1960
569973;2017;12;0;38;0;57;2;2;12000;1;15;6;8;0.728;0.291;544.3397839296422;2;2;1960
570597;2017;12;0;40;0;50;2;3;12300;1;15;4;4;1;1.399;2616.946246452129;1;7;1967
585602;2017;12;1;50;0;29;2;1;NA;NA;5;4;10;2.677;4.752;8889.012554067558;1;1;1988
588428;2017;12;1;36;0;28;2;1;NA;NA;9;7;10;2.677;1.047;1958.500872076754;1;2;1989
607416;2017;12;1;39;0;39;2;1;NA;NA;14;2;9;2.677;4.351;8138.908590645613;1;6;1978
610674;2018;2;1;50;0;38;2;1;NA;NA;13;1;7;2.677;1.956;3658.861228063162;1;2;1980
616680;2018;2;1;20;0;21;2;NA;NA;NA;9;3;10;0.892;0.443;828.6684683190086;1;12;1996
621950;2017;12;1;40;0;63;2;2;99999;9;9;3;3;2.677;2.16;4040.460251848891;2;7;1954
622048;2017;12;1;20;1;47;5;1;NA;NA;5;4;4;2.677;4.22;7893.862158704776;2;2;1970
622519;2017;12;0;30;0;59;2;1;NA;NA;3;4;4;0.296;0.33;617.2925384769139;2;4;1958
622540;2017;12;0;30;0;49;2;1;NA;NA;6;3;9;0.534;0.641;1199.043991405157;2;8;1968
622681;2017;12;0;35;0;56;2;3;12300;1;9;3;4;0.534;0.334;624.774872276634;2;9;1961
622761;2017;12;0;35;0;59;3;2;12000;1;9;3;9;0.296;0.282;527.5045328802718;2;8;1958
622971;2017;12;0;30;0;60;2;2;12000;1;11;7;10;0.296;0.267;499.4457811313212;2;10;1957
623987;2017;12;0;35;0;49;1;1;NA;NA;2;7;10;0.296;0.462;864.2095538676793;1;6;1968
624563;2017;12;0;40;0;53;2;2;12000;1;3;1;7;0.534;0.724;1354.3024177493503;1;1;1964
625328;2017;12;0;50;0;55;4;1;NA;NA;3;2;9;1.145;1.495;2796.522257645413;1;9;1962
626779;2017;12;0;39;0;9999;1;1;NA;NA;5;4;9;1;3.138;5869.890865880471;1;99;9999
626896;2018;1;0;37;0;63;2;2;12000;1;5;6;8;0.534;0.636;1189.6910741555066;1;12;1954
629181;2017;12;0;25;1;74;2;1;NA;NA;5;3;3;0.534;4.306;8054.73233539876;1;5;1943
632616;2017;12;0;15;1;26;2;2;12000;1;7;5;5;0.728;1.907;3567.20263901659;2;11;1991
632984;2017;12;0;40;0;9999;2;1;NA;NA;8;3;8;0.296;1.887;3529.7909700179894;2;99;1961
633252;2017;12;0;51;0;43;1;NA;NA;NA;8;4;4;0.534;4.812;9001.247561063363;1;9;1974
635134;2017;12;0;42;0;51;2;1;NA;NA;9;2;9;0.445;0.299;559.3044515290826;2;10;1966
635662;2017;12;0;55;0;46;2;2;12000;1;9;5;8;0.296;0.306;572.3985356785929;1;9;1971
635820;2018;1;0;48;0;51;1;1;NA;NA;9;2;2;0.534;0.933;1745.2543587847292;2;2;1966
638325;2017;12;0;14;1;53;5;2;12000;1;13;4;6;0.534;1.816;3396.979545072956;2;7;1964
641467;2017;12;0;40;0;48;4;NA;NA;NA;11;7;10;1.145;1.091;2040.8065438736758;1;11;1969
644308;2017;12;0;40;0;46;2;2;12000;1;2;7;10;0.267;0.302;564.9162018788727;1;9;1971
647021;2017;12;0;25;0;60;2;2;12000;1;3;3;3;0.296;0.243;454.5517783330002;2;6;1957
650061;2017;12;0;55;0;37;2;1;NA;NA;5;6;10;0.445;0.706;1320.6319156506095;1;10;1980
651232;2017;12;0;41;0;59;3;2;12000;1;5;5;9;0.296;0.241;450.8106114331401;1;2;1958
651952;2017;12;0;40;0;61;2;2;12000;1;5;6;8;0.296;0.206;385.3401906855886;2;5;1956
652275;2017;12;0;39;0;49;2;2;12000;1;5;5;6;0.534;0.797;1490.8550095942435;2;6;1968
653053;2017;12;0;42;1;59;2;1;NA;NA;5;6;10;0.728;0.584;1092.4207347591444;1;4;1958
654185;2017;12;0;40;0;54;2;3;12300;1;5;4;9;0.728;1.577;2949.910100539676;1;7;1963
658671;2017;12;0;20;0;47;3;2;12000;1;5;6;8;1.145;1.29;2413.0526504097543;2;5;1970
663167;2017;12;0;40;0;46;2;1;NA;NA;6;3;7;0.534;1.829;3421.2971299220467;2;12;1971
665464;2017;12;0;36;0;52;2;2;12000;1;7;5;6;0.534;0.379;708.9511275234859;2;9;1965
668240;2018;1;0;50;0;49;2;2;12000;1;8;6;10;0.728;0.638;1193.4322410553668;1;11;1968
671669;2017;12;0;35;0;52;2;3;12300;1;9;3;10;0.243;0.205;383.4696072356586;2;2;1965
671968;2017;12;0;37;0;48;2;1;NA;NA;9;7;10;0.534;0.385;720.1746282230662;2;5;1969
672582;2017;12;0;40;0;40;2;2;12000;1;9;7;10;0.572;4.855;9081.682649410355;1;11;1977
673087;2018;2;0;50;0;55;2;2;12000;1;9;3;9;0.472;0.262;490.092863881671;2;12;1962
673543;2017;12;0;50;1;35;2;2;12000;1;9;4;4;1.145;3.152;5896.079034179493;2;3;1982
673792;2017;12;0;25;0;60;2;2;12000;1;9;3;4;0.534;0.321;600.4572874275435;2;10;1957
674880;2017;12;0;35;0;61;1;1;NA;NA;9;1;7;0.296;0.943;1763.9601932840296;1;12;1956
676024;2017;12;0;30;0;48;2;1;NA;NA;9;7;10;0.534;0.231;432.1047769338397;2;8;1969
676543;2017;12;0;44;0;45;4;1;NA;NA;9;3;7;0.534;1.382;2585.1463278033175;2;10;1972
676864;2017;12;0;34;0;60;2;3;12300;1;9;6;8;0.572;0.369;690.2452930241855;1;3;1957
676991;2017;12;0;50;0;58;4;1;NA;NA;9;3;7;0.572;0.445;832.4096352188686;1;2;1959
678046;2017;12;0;38;0;58;2;1;NA;NA;9;3;4;0.728;0.528;987.6680615630622;2;10;1959
678700;2017;12;0;39;0;51;2;1;NA;NA;11;7;10;1.145;1.406;2630.0403306016387;1;5;1966
683007;2017;12;0;40;0;50;1;1;NA;NA;14;3;9;0.296;0.454;849.244886268239;1;6;1967
683857;2017;12;0;40;0;50;1;2;12000;1;14;7;10;1.415;1.726;3228.6270345792523;2;5;1967
686705;2017;12;0;45;0;46;2;3;12300;1;16;1;4;0.445;0.345;645.3512902258644;1;9;1971
687177;2017;12;0;40;0;49;1;1;NA;NA;5;6;8;1.145;2.901;5426.562588247051;1;10;1968
687272;2017;12;0;43;0;42;2;1;NA;NA;8;5;10;0.572;1.684;3150.0625296821904;1;9;1975
687649;2018;1;0;35;1;43;2;2;12000;1;9;7;10;0.534;1.184;2214.7708047171695;2;12;1974
687839;2017;12;0;40;0;59;2;3;12300;1;11;7;10;0.296;0.203;379.72844033579855;2;3;1958
688738;2017;12;0;42;0;55;2;1;NA;NA;11;7;10;0.534;0.463;866.0801373176095;1;11;1962
690629;2017;12;0;40;0;63;1;1;NA;NA;1;1;9;1.145;2.84;5312.456997801319;1;11;1954
692718;2017;12;0;40;0;56;1;1;NA;NA;1;1;1;0.728;1.267;2370.029231061363;1;5;1961
692991;2017;12;0;40;0;33;2;1;NA;NA;2;7;10;0.296;0.228;426.4930265840496;1;9;1984
694250;2017;12;0;20;0;36;2;1;NA;NA;2;7;10;0.296;0.561;1049.3973154107537;2;8;1981
694319;2017;12;0;40;0;51;2;3;12300;1;2;7;10;0.534;0.369;690.2452930241855;2;10;1966
694460;2017;12;0;40;0;61;2;NA;NA;NA;2;7;10;0.333;0.664;1242.0674107535478;2;7;1956
694634;2017;12;0;35;0;61;2;1;21000;0;2;7;10;1.145;1.326;2480.393654607236;2;6;1956
695309;2017;12;0;20;0;59;2;1;NA;NA;3;2;7;0.534;1.41;2637.522664401359;2;6;1958
697113;2017;12;0;40;0;35;2;1;NA;NA;3;4;9;0.296;0.652;1219.6204093543874;1;6;1982
698967;2017;12;0;56;0;48;3;2;12300;1;3;4;9;0.728;1.054;1971.5949562262645;1;6;1969
699481;2017;12;0;21;0;48;2;1;NA;NA;3;1;7;0.534;0.505;944.6446422146712;2;3;1969
701137;2017;12;0;50;0;34;2;3;12300;1;3;4;5;1.145;4.71;8810.448049170498;2;10;1983
704874;2017;12;0;40;0;53;2;1;NA;NA;5;7;10;0.267;0.202;377.8578568858685;1;7;1964
713303;2017;12;0;60;0;62;2;3;12300;1;5;6;8;0.572;0.681;1273.8673294023588;1;10;1955
715841;2017;12;0;45;0;47;3;1;NA;NA;5;3;7;0.296;0.388;725.7863785728563;2;10;1970
721567;2017;12;0;50;0;52;2;1;99999;9;6;7;10;0.534;1.658;3101.4273599840094;2;1;1965
723141;2017;12;0;10;1;69;4;2;12000;1;6;4;7;0.296;1.593;2979.839435738557;1;10;1948
723284;2017;12;0;20;0;53;2;2;99999;9;6;3;7;1.145;0.683;1277.6084963022188;2;2;1964
725268;2017;12;0;42;0;38;2;1;NA;NA;6;3;7;0.296;4.182;7822.779987607436;2;11;1979
726292;2017;12;0;30;0;9999;3;1;NA;NA;7;2;7;1.145;1.224;2289.5941427143716;1;99;1953
733364;2017;12;0;30;0;50;1;1;NA;NA;8;1;7;0.667;3.245;6070.043295022986;1;1;1967
737012;2017;12;0;40;0;53;2;1;NA;NA;8;3;3;0.534;1.713;3204.309449730162;2;6;1964
742308;2017;12;0;19;1;59;4;2;12000;1;9;7;10;0.267;0.214;400.30485828502896;2;8;1958
750924;2017;12;0;14;0;57;2;1;NA;NA;9;2;4;0.961;1.933;3615.837808714771;2;10;1960
751453;2017;12;0;35;0;60;2;2;12000;1;9;6;10;0.445;0.293;548.0809508295023;2;11;1957
751967;2017;12;0;48;0;46;1;1;NA;NA;9;5;8;0.382;3.053;5710.891272636418;1;1;1971
753451;2017;12;0;38;1;50;2;2;12000;1;11;7;10;0.728;0.934;1747.1249422346593;2;12;1967
753706;2017;12;0;45;0;26;2;1;NA;NA;11;7;10;0.728;1.412;2641.263831301219;2;6;1991
756567;2017;12;0;50;0;48;2;3;12300;1;12;3;4;0.534;0.578;1081.1972340595642;2;5;1969
758375;2017;12;0;50;0;40;2;3;12300;1;13;3;3;0.445;0.379;708.9511275234859;1;4;1977
759213;2017;12;0;40;0;46;1;2;12000;1;14;3;8;0.728;1.586;2966.7453515890465;1;8;1971
762698;2017;12;0;30;0;52;2;4;12340;1;14;4;9;0.534;0.423;791.2567993204077;2;8;1965
762970;2018;1;0;40;0;53;2;1;NA;NA;14;3;9;1.145;1.249;2336.3587289626225;2;1;1965
769234;2017;12;0;42;0;36;2;2;12000;1;1;5;10;0.802;1.345;2515.9347401559066;1;11;1981
769449;2017;12;0;43;0;35;2;2;12000;1;1;2;9;0.728;1.087;2033.3242100739553;2;12;1982
