intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
234727;2017;11;0;35;0;52;6;1;NA;NA;8;7;10;0.534;0.534;998.8915622626424;2;7;1965
235238;2017;12;0;25;0;65;5;1;NA;NA;5;5;9;0.534;1.397;2613.2050795522687;2;9;1952
235682;2017;11;0;38;0;57;1;1;NA;NA;9;3;7;0.728;1.543;2886.310263242055;1;1;1960
236206;2018;3;0;40;0;55;2;1;NA;NA;15;5;7;0.296;0.6;1122.3500699580252;1;7;1962
236503;2017;12;0;36;0;58;2;1;NA;NA;12;2;5;0.534;0.456;852.9860531680991;2;10;1959
237050;2017;12;0;43;0;58;2;3;12300;1;5;5;5;0.421;0.216;404.04602518488906;1;12;1959
237382;2017;11;0;39;0;59;1;2;12000;1;5;5;8;0.572;1.285;2403.699733160104;1;10;1958
237480;2017;11;0;50;0;62;4;3;12300;1;14;7;10;0.728;0.808;1511.431427543474;2;8;1955
237702;2017;12;0;35;0;51;2;1;NA;NA;10;3;8;0.572;0.295;551.8221177293624;1;2;1966
237755;2017;12;0;39;0;54;2;2;12000;1;6;3;8;0.802;0.736;1376.7494191485107;1;3;1963
237759;2017;11;0;30;1;47;2;3;12300;1;9;4;9;0.534;1.603;2998.5452702378575;2;1;1970
237847;2017;11;0;45;0;60;2;2;12000;1;8;3;3;0.728;0.911;1704.1015228862684;1;2;1957
237927;2017;11;0;13;0;58;2;1;NA;NA;9;1;4;0.728;0.448;838.0213855686588;2;5;1959
237989;2017;11;0;45;0;69;4;1;NA;NA;8;7;10;0.267;0.285;533.1162832300619;2;2;1948
238758;2018;1;0;55;0;47;2;1;NA;NA;7;6;8;0.445;0.309;578.0102860283829;1;2;1970
238817;2017;12;0;38;0;52;2;2;12000;1;5;6;8;0.296;0.201;375.98727343593845;1;3;1965
239406;2017;11;0;40;0;64;2;1;NA;NA;5;7;10;0.728;0.593;1109.2559858085149;1;7;1953
239408;2017;11;0;45;0;51;3;2;12000;1;5;6;8;0.296;0.316;591.1043701778932;2;1;1966
239632;2017;11;0;50;0;54;2;1;NA;NA;3;6;8;0.559;0.416;778.1627151708974;1;6;1963
239684;2017;11;0;42;0;58;2;1;NA;NA;5;6;8;0.572;0.457;854.8566366180293;1;12;1958
239700;2017;12;0;41;0;27;2;1;NA;NA;5;6;8;0.534;1.617;3024.733438536878;2;2;1990
239793;2017;12;0;15;0;38;5;1;NA;NA;5;7;10;0.296;0.592;1107.3854023585848;2;6;1979
240603;2018;2;0;60;0;54;2;1;NA;NA;7;5;6;0.572;0.288;538.7280335798521;1;3;1963
240641;2018;1;0;35;0;62;2;1;NA;NA;9;2;7;0.445;0.207;387.21077413551865;1;2;1955
240803;2017;12;0;48;0;56;2;2;12000;1;9;3;7;1.415;1.808;3382.014877473516;2;3;1961
240814;2018;1;0;38;0;42;1;1;NA;NA;9;2;2;0.728;2.271;4248.095014791125;1;3;1975
240891;2018;1;0;45;0;61;2;1;NA;NA;7;1;5;1;2.234;4178.883427143714;1;9;1956
241013;2018;1;0;40;0;46;2;1;NA;NA;5;4;9;0.445;0.804;1503.9490937437538;1;4;1971
241101;2017;12;0;52;0;61;2;2;12000;1;11;7;10;0.382;0.587;1098.0324851089347;1;4;1956
241717;2017;11;0;20;0;37;2;1;NA;NA;8;3;9;0.296;0.244;456.4223617829302;2;1;1980
241746;2018;1;0;45;0;54;1;2;12000;1;1;1;5;0.728;1.579;2953.651267439536;1;3;1963
242248;2017;12;0;41;0;33;2;1;NA;NA;9;2;7;0.728;0.31;579.880869478313;1;4;1984
242276;2017;11;0;40;0;50;2;1;NA;NA;5;4;7;0.296;0.374;699.5982102738358;2;12;1966
242312;2017;12;0;28;0;54;2;1;NA;NA;6;7;10;0.296;0.245;458.2929452328603;2;11;1963
242494;2018;1;0;18;0;58;2;NA;NA;NA;9;3;7;0.534;0.444;830.5390517689386;2;11;1959
242716;2017;11;0;40;0;51;2;3;12300;1;5;5;10;0.296;0.841;1573.1606813911653;1;2;1966
242956;2017;11;0;40;0;64;1;2;12000;1;7;4;5;0.296;1.488;2783.4281734959027;1;7;1953
242989;2017;11;0;43;0;48;2;2;12000;1;8;2;5;0.534;1.069;1999.653707975215;1;8;1969
242999;2017;11;0;35;1;48;1;2;12000;1;3;3;4;0.534;1.026;1919.218619628223;1;9;1969
243020;2017;11;0;70;0;54;2;4;12340;1;3;3;4;0.296;0.36;673.410041974815;1;7;1963
243051;2017;12;0;30;1;60;4;3;12300;1;5;6;8;0.267;0.501;937.1623084149511;1;11;1957
243123;2017;12;0;30;0;43;2;1;NA;NA;9;3;4;1.145;1.276;2386.8644821107337;2;9;1974
244120;2017;11;1;40;0;52;2;1;NA;NA;8;3;5;0.267;0.257;480.7399466320208;2;11;1965
244438;2017;11;1;40;0;30;2;1;NA;NA;3;4;9;0.296;0.728;1361.7847515490705;1;11;1987
253129;2018;2;1;25;0;24;2;1;NA;NA;9;6;10;2.677;2.237;4184.495177493504;2;5;1993
254620;2017;11;1;35;0;23;1;1;NA;NA;5;6;8;1.145;3.36;6285.160391764941;1;2;1994
255998;2018;2;1;50;0;27;2;2;12000;1;3;5;8;2.677;4.791;8961.965308614832;2;7;1990
258707;2017;11;1;40;0;40;2;NA;NA;NA;16;2;2;0.296;0.667;1247.6791611033382;1;5;1977
259964;2017;11;1;42;0;47;2;1;NA;NA;16;4;4;0.802;1.693;3166.8977807315614;1;1;1970
260659;2018;2;1;45;0;53;2;1;NA;NA;12;3;3;0.445;0.636;1189.6910741555066;2;5;1964
260880;2017;11;1;41;0;46;2;2;99999;9;9;5;8;0.728;0.746;1395.4552536478113;2;10;1971
261267;2017;11;1;35;0;51;4;2;12000;1;3;4;5;2.677;2.177;4072.260170497702;1;2;1966
261812;2018;4;1;45;1;42;2;2;12000;1;12;3;9;0.534;0.644;1204.6557417549473;2;9;1975
262468;2017;11;1;42;0;25;2;1;NA;NA;9;5;8;0.445;0.33;617.2925384769139;1;12;1991
268432;2017;11;1;60;1;53;4;3;12300;1;9;4;8;0.267;0.204;381.59902378572855;1;4;1964
269774;2018;2;1;28;1;28;2;2;12000;1;3;4;4;0.534;0.994;1859.3599492304616;2;9;1989
282014;2017;12;1;40;0;52;2;1;NA;NA;5;6;8;0.296;0.608;1137.3147375574656;2;3;1965
282083;2017;11;1;40;0;47;2;2;12000;1;9;6;10;0.534;0.905;1692.878022186688;1;12;1969
282895;2018;2;1;30;0;40;2;1;NA;NA;1;2;9;0.728;0.618;1156.0205720567658;2;5;1977
287427;2017;11;1;30;0;51;2;1;NA;NA;5;5;10;2.677;4.668;8731.883544273436;2;5;1966
290013;2017;11;1;41;0;21;2;NA;NA;NA;5;4;4;0.296;0.76;1421.643421946832;1;11;1996
290555;2017;12;1;40;0;32;2;4;12340;1;8;3;9;2.677;2.13;3984.3427483509895;1;5;1985
291665;2017;11;1;35;0;43;2;1;NA;NA;3;6;8;0.296;0.315;589.2337867279632;2;1;1974
291989;2017;11;1;30;0;35;2;2;12000;1;9;7;10;0.296;0.213;398.43427483509896;2;3;1982
295516;2017;12;0;40;0;49;2;1;NA;NA;2;7;10;0.728;1.047;1958.500872076754;2;10;1968
296071;2017;11;0;27;1;41;2;2;12000;1;2;7;10;1.145;4.105;7678.745061962823;2;1;1976
296434;2018;1;0;15;0;50;2;1;NA;NA;3;3;7;0.296;0.285;533.1162832300619;2;8;1967
305047;2017;12;0;40;0;55;3;1;NA;NA;5;4;4;0.728;0.404;755.715713771737;2;7;1962
306071;2017;11;0;75;0;36;1;1;12000;1;5;6;8;0.472;1.823;3410.073629222466;1;7;1981
308815;2017;11;0;40;0;47;2;2;12000;1;6;4;4;1.145;2.072;3875.8489082550473;1;9;1970
312586;2017;12;0;25;0;59;2;2;12000;1;8;4;9;0.534;0.694;1298.184914251449;2;12;1958
315105;2017;11;0;45;0;53;2;2;12000;1;9;7;10;0.802;0.256;478.8693631820908;2;10;1964
315714;2017;11;0;40;1;60;2;1;NA;NA;9;3;9;0.243;0.453;847.3743028183089;2;5;1957
317623;2017;12;0;35;0;37;2;1;NA;NA;9;3;4;0.728;1.258;2353.1939800119926;2;8;1980
318643;2017;11;0;25;0;52;2;1;NA;NA;9;3;4;0.728;1.522;2847.0280107935237;2;2;1965
319336;2017;11;0;38;0;70;5;3;12300;1;11;7;10;0.296;0.228;426.4930265840496;2;1;1947
323874;2017;11;0;45;0;46;2;2;12000;1;14;7;10;1.145;0.91;1702.2309394363383;1;7;1971
325965;2017;11;0;40;0;59;1;1;NA;NA;15;4;5;0.534;1.085;2029.5830431740956;1;7;1958
326783;2017;11;0;55;0;54;1;3;12300;1;16;4;5;0.534;0.855;1599.348849690186;1;3;1963
329310;2017;12;1;35;0;25;2;3;12300;1;3;6;8;1.338;2.717;5082.375233459924;2;3;1992
330549;2017;12;1;30;1;49;4;2;12000;1;4;7;10;0.534;0.381;712.6922944233461;2;11;1968
330742;2018;3;1;35;0;31;1;1;NA;NA;11;7;10;1.338;1.033;1932.3127037777333;1;5;1986
340169;2017;12;1;45;1;27;2;1;NA;NA;8;4;4;0.421;0.528;987.6680615630622;1;6;1990
341406;2018;3;1;45;0;36;3;1;NA;NA;3;4;7;1.145;1.057;1977.206706576054;1;3;1982
346286;2018;3;1;42;0;33;2;1;NA;NA;13;5;6;1.338;3.021;5651.032602238657;1;12;1984
346652;2018;3;1;36;0;40;1;1;NA;NA;3;5;7;1.145;2.59;4844.811135318809;1;8;1977
346930;2017;12;1;40;0;43;2;1;NA;NA;8;3;3;0.728;2.6;4863.516969818109;1;12;1974
350275;2018;3;1;30;0;36;2;2;12000;1;5;4;7;0.534;1.165;2179.229719168499;1;4;1981
357099;2017;12;1;70;0;53;2;NA;NA;NA;6;7;10;1.415;2.241;4191.977511293225;1;5;1964
358604;2018;3;1;35;0;33;2;2;12000;1;11;7;10;2.677;4.653;8703.824792524485;1;9;1984
359851;2018;3;1;40;0;50;2;1;NA;NA;5;3;3;0.445;0.633;1184.0793238057167;1;2;1968
361929;2017;12;1;40;1;62;2;2;12000;1;15;3;7;0.728;1.476;2760.981172096742;1;9;1955
362603;2017;12;1;12;0;40;2;1;NA;NA;15;3;7;1.145;1.288;2409.3114835098945;1;2;1977
362712;2017;12;1;32;0;58;2;2;12000;1;5;6;10;0.382;0.537;1004.5033126124326;2;8;1959
362869;2017;12;1;48;0;30;2;1;NA;NA;15;3;7;0.802;1.412;2641.263831301219;1;1;1987
363036;2017;12;1;55;0;35;2;2;12000;1;9;7;10;0.267;0.204;381.59902378572855;2;11;1982
363749;2018;3;1;45;0;46;2;2;12000;1;9;3;5;0.296;0.743;1389.843503298021;1;7;1971
363798;2017;12;1;38;0;52;2;1;NA;NA;5;5;8;0.534;0.638;1193.4322410553668;2;12;1965
363851;2018;3;1;48;0;47;2;2;12000;1;9;4;5;1.338;0.909;1700.3603559864082;1;1;1971
364223;2017;12;1;40;1;65;5;2;12000;1;8;4;10;0.472;0.699;1307.5378315010992;1;10;1952
364380;2017;12;1;40;0;65;2;2;12000;1;14;3;3;0.296;0.464;867.9507207675396;1;4;1952
364417;2018;3;1;50;0;44;2;2;12000;1;13;6;8;0.445;0.661;1236.4556604037577;1;1;1974
365764;2018;3;1;43;1;28;2;1;12000;1;13;5;6;0.445;0.94;1758.3484429342395;2;2;1990
365816;2017;12;1;37;0;60;2;2;12000;1;5;5;6;0.445;1.378;2577.663994003598;1;5;1957
366756;2018;3;1;50;0;37;2;1;NA;NA;3;2;7;0.572;0.531;993.2798119128523;1;10;1980
366780;2017;12;1;45;0;51;2;3;99999;9;16;5;6;0.534;0.324;606.0690377773336;2;6;1966
366913;2018;3;1;50;0;54;2;2;12000;1;9;7;10;0.802;0.456;852.9860531680991;1;11;1963
370149;2018;3;1;50;0;34;2;1;NA;NA;5;6;8;2.677;3.313;6197.24296961823;1;8;1983
370158;2018;3;1;45;1;63;2;1;NA;NA;9;7;10;0.534;0.292;546.2103673795722;1;11;1954
370832;2018;3;1;10;0;22;2;NA;NA;NA;3;6;8;1.145;2.434;4553.000117129723;2;4;1995
371809;2017;12;1;35;0;48;5;2;12000;1;8;6;10;0.534;0.606;1133.5735706576054;2;3;1969
377445;2017;12;0;52;0;53;2;1;NA;NA;11;7;10;1.145;1.76;3292.2268718768737;1;3;1964
378959;2017;11;0;40;0;50;2;2;12000;1;11;7;10;0.802;1.077;2014.6183755746551;1;5;1967
381928;2017;12;0;40;0;43;2;1;NA;NA;1;1;3;0.534;0.46;860.4683869678194;2;10;1974
383065;2017;12;0;40;0;43;2;1;NA;NA;2;7;10;0.296;0.354;662.1865412752348;1;3;1974
383485;2017;12;0;34;0;55;2;3;12300;1;2;7;10;1.145;0.841;1573.1606813911653;2;4;1962
386787;2017;12;0;38;0;63;3;2;12000;1;3;4;9;0.534;0.694;1298.184914251449;1;5;1954
391856;2017;12;0;30;0;44;2;2;12000;1;3;2;2;0.296;0.414;774.4215482710373;2;4;1973
393460;2017;11;0;35;0;19;2;NA;NA;NA;5;5;10;0.296;4.653;8703.824792524485;2;1;1998
395779;2017;11;0;50;0;60;3;1;NA;NA;5;6;8;0.382;0.267;499.4457811313212;1;9;1957
398467;2017;12;0;39;0;59;2;1;NA;NA;5;4;10;0.296;0.238;445.19886108335;2;9;1958
398815;2017;11;0;55;0;75;4;1;NA;NA;5;5;10;0.296;0.79;1477.7609254447332;2;5;1942
415145;2017;12;0;20;0;9999;2;1;NA;NA;6;3;7;0.445;0.645;1206.5263252048771;2;99;1960
415256;2017;11;0;45;1;57;5;1;NA;NA;6;4;4;0.445;0.421;787.5156324205476;1;1;1960
416106;2018;1;0;50;0;54;2;2;12000;1;7;1;7;0.728;0.324;606.0690377773336;2;5;1963
418434;2017;11;0;55;0;51;2;1;NA;NA;7;2;7;1.145;1.023;1913.6068692784327;1;5;1966
420580;2017;12;0;40;0;49;2;3;12300;1;8;4;10;0.445;0.593;1109.2559858085149;2;1;1968
422358;2017;11;0;40;0;58;1;1;NA;NA;8;6;8;0.534;1.909;3570.94380591645;1;11;1959
424716;2017;11;0;27;0;56;2;1;NA;NA;8;6;10;0.728;0.808;1511.431427543474;2;4;1961
425946;2017;12;0;40;1;63;2;1;NA;NA;8;3;7;0.534;0.426;796.8685496701979;2;6;1954
427066;2017;11;0;30;0;54;2;1;NA;NA;8;4;9;0.728;0.6;1122.3500699580252;2;6;1963
428554;2017;11;0;45;0;60;2;3;12300;1;8;3;3;0.296;0.216;404.04602518488906;1;4;1957
433763;2017;12;0;50;0;30;2;2;12000;1;9;3;7;0.728;0.351;656.5747909254446;1;12;1987
435184;2017;11;0;30;0;42;2;1;NA;NA;9;2;7;0.534;2.5;4676.458624825104;2;6;1975
437887;2017;11;0;35;0;58;2;3;12300;1;9;3;4;0.267;0.252;471.3870293823706;2;12;1958
439242;2017;12;0;24;0;35;2;1;NA;NA;9;6;8;0.445;0.235;439.5871107335599;1;4;1982
443675;2017;12;0;39;0;30;2;2;12000;1;11;7;10;0.667;0.646;1208.396908654807;2;7;1987
444343;2017;11;0;25;0;42;2;1;NA;NA;12;4;10;0.445;0.432;808.0920503697781;2;6;1975
451910;2017;12;0;40;0;47;2;2;12000;1;14;7;10;0.728;0.281;525.6339494303419;2;10;1970
462676;2017;11;0;38;0;48;2;1;NA;NA;3;1;1;0.296;0.221;413.3989424345393;1;7;1969
462908;2017;12;0;43;0;39;1;1;NA;NA;3;3;9;0.296;0.493;922.1976408155107;1;4;1978
468866;2017;11;0;20;1;51;4;2;12000;1;5;7;10;0.267;0.212;396.5636913851689;2;10;1966
472158;2017;12;0;42;0;58;1;1;99999;9;5;5;6;0.267;0.239;447.06944453328003;1;3;1959
473458;2017;12;0;45;0;62;3;1;NA;NA;5;6;8;0.296;0.238;445.19886108335;2;11;1955
476598;2017;11;0;18;1;9999;2;1;NA;NA;6;4;4;0.267;0.255;476.9987797321607;2;99;9999
481435;2017;11;0;39;0;56;2;1;NA;NA;8;3;3;0.534;0.561;1049.3973154107537;2;12;1960
486229;2017;11;0;40;0;47;2;2;12000;1;9;4;9;0.296;1.035;1936.0538706775933;2;10;1970
486892;2017;12;0;40;0;53;2;1;NA;NA;9;3;3;0.728;0.502;939.0328918648811;1;10;1964
486972;2017;12;0;40;0;38;2;3;21300;0;9;3;9;0.534;0.347;649.0924571257245;2;3;1979
487865;2017;12;0;10;1;58;5;1;NA;NA;9;3;3;0.667;0.488;912.8447235658604;2;6;1959
488101;2017;12;0;17;0;60;2;1;NA;NA;9;3;7;0.534;0.282;527.5045328802718;2;10;1957
490131;2017;11;0;20;0;46;3;1;NA;NA;9;3;7;0.534;0.285;533.1162832300619;2;7;1971
491378;2017;12;0;48;0;61;2;2;99999;9;11;7;10;0.296;0.224;419.0106927843294;1;2;1956
494015;2017;11;0;42;0;40;2;2;12000;1;14;7;10;0.296;0.313;585.4926198281032;2;7;1977
494502;2017;12;0;30;0;56;2;1;NA;NA;14;5;6;0.728;1.953;3653.249477713372;2;10;1961
494897;2017;12;0;55;0;54;4;4;12340;1;14;3;3;0.296;0.241;450.8106114331401;2;12;1963
495003;2017;11;0;60;0;62;1;1;99999;9;14;7;10;0.572;0.252;471.3870293823706;1;3;1955
497021;2017;12;0;40;0;50;1;1;NA;NA;16;3;4;0.534;1.104;2065.1241287227667;1;3;1967
497415;2017;12;0;35;0;40;2;2;99999;9;9;4;8;0.534;0.574;1073.7149002598442;2;8;1977
497491;2017;12;0;39;0;45;2;1;NA;NA;11;7;10;1;1.51;2824.5810093943637;2;6;1972
497639;2017;12;0;21;0;38;3;1;NA;NA;6;3;7;1.145;1.024;1915.4774527283632;2;3;1979
503622;2017;12;0;28;0;62;2;1;NA;NA;3;5;7;1;2.332;4362.200605236857;1;12;1955
508588;2017;12;0;20;0;45;2;1;12000;1;5;3;3;0.728;1.836;3434.3912140715574;2;2;1972
512037;2017;12;0;40;0;57;2;2;12000;1;5;5;5;1.145;1.687;3155.6742800319807;1;4;1960
514599;2017;12;0;30;0;69;5;1;NA;NA;5;3;7;0.296;0.259;484.4811135318809;1;8;1948
515882;2017;12;0;25;0;27;2;1;NA;NA;6;7;10;0.296;0.791;1479.6315088946633;2;9;1990
519084;2017;12;0;40;0;47;2;1;NA;NA;7;1;1;0.296;0.827;1546.9725130921447;1;5;1970
519232;2017;12;0;45;0;58;2;1;NA;NA;7;3;7;0.296;0.372;695.8570433739757;2;10;1959
523686;2017;12;0;30;0;47;2;NA;NA;NA;8;3;7;0.296;0.475;888.5271387167699;2;7;1970
525179;2017;12;0;40;0;63;2;1;NA;NA;8;3;3;0.728;1.934;3617.708392164701;1;1;1954
526061;2017;12;0;40;0;56;1;1;NA;NA;8;2;2;1.415;4.384;8200.637844493305;1;11;1961
531014;2017;12;0;35;0;41;2;2;12000;1;9;2;7;0.534;0.523;978.3151443134119;2;11;1976
533751;2017;12;0;45;0;59;1;2;12300;1;12;5;5;0.728;1.481;2770.3340893463924;2;1;1958
536101;2017;12;0;40;0;55;2;4;12340;1;14;1;5;0.296;0.278;520.0221990805517;2;1;1962
539683;2017;12;0;30;0;27;2;1;NA;NA;1;4;10;0.296;2.059;3851.5313234059568;1;8;1990
539898;2017;12;0;20;0;61;5;1;NA;NA;1;3;9;0.728;0.234;437.7165272836299;1;6;1956
540759;2017;12;0;30;0;57;2;1;NA;NA;2;7;10;0.296;0.202;377.8578568858685;2;8;1960
542785;2017;12;0;50;0;49;2;4;12340;1;3;6;8;0.572;0.858;1604.9606000399758;2;2;1968
544049;2017;12;0;30;1;48;2;NA;NA;NA;3;4;7;0.296;0.289;540.5986170297821;2;3;1969
544286;2017;12;0;12;0;36;2;2;99999;9;3;4;5;0.534;1.077;2014.6183755746551;2;9;1981
545962;2017;12;0;40;0;50;5;1;NA;NA;5;5;10;0.534;0.982;1836.9129478313012;2;2;1967
546634;2017;12;0;40;0;24;2;NA;NA;NA;5;5;8;0.728;4.348;8133.296840295821;2;9;1993
555675;2017;12;0;25;0;50;3;1;NA;NA;7;6;8;0.296;0.219;409.65777553467916;2;8;1967
556021;2017;12;0;50;0;54;1;NA;NA;NA;7;3;5;0.382;2.14;4003.04858285029;1;9;1963
556238;2017;12;0;40;1;23;2;1;NA;NA;10;6;8;0.534;2.187;4090.9660049970016;2;4;1994
558104;2017;12;0;33;0;35;2;2;12000;1;8;6;10;1.145;0.85;1589.9959324405356;1;6;1982
558622;2017;12;0;42;0;35;2;1;NA;NA;8;6;8;0.572;0.464;867.9507207675396;1;9;1982
561379;2017;12;0;25;0;60;2;2;12000;1;9;7;10;0.534;0.223;417.14010933439937;2;12;1957
562960;2017;12;0;39;0;45;2;2;12000;1;9;6;8;0.296;0.303;566.7867853288027;2;10;1972
566036;2017;12;0;39;0;49;2;1;NA;NA;11;7;10;0.296;0.465;869.8213042174696;1;8;1968
580097;2017;12;1;40;0;27;2;2;12000;1;11;7;10;1.338;1.137;2126.853382570458;1;12;1990
581878;2017;12;1;42;0;54;2;NA;NA;NA;7;1;1;0.445;0.438;819.3155510693583;1;3;1963
583385;2017;12;1;15;1;20;5;NA;NA;NA;9;4;9;2.677;1.946;3640.1553935638617;1;6;1997
584108;2017;12;1;12;0;19;2;NA;NA;NA;5;6;8;0.728;3.117;5830.60861343194;2;7;1998
587787;2017;12;1;60;1;55;2;3;99999;9;9;7;10;1.338;0.579;1083.0678175094943;1;6;1962
608178;2017;12;1;52;0;33;2;1;NA;NA;5;4;4;1.415;3.066;5735.208857485508;1;1;1984
609750;2018;2;1;13;0;39;2;1;NA;NA;3;4;4;0.445;0.513;959.6093098141115;2;10;1978
610321;2017;12;1;75;0;64;2;1;NA;NA;9;3;7;0.267;0.212;396.5636913851689;1;12;1953
612722;2017;12;1;40;0;28;2;1;NA;NA;9;1;1;0.572;0.732;1369.2670853487907;1;3;1989
621836;2017;12;1;55;0;29;2;1;NA;NA;16;2;2;0.445;0.435;813.7038007195683;1;4;1988
622144;2018;2;0;30;0;36;2;1;NA;NA;5;3;3;0.445;0.797;1490.8550095942435;2;11;1981
622190;2017;12;0;45;0;59;2;1;NA;NA;5;5;9;0.534;0.662;1238.3262438536879;1;10;1958
622242;2017;12;0;24;0;58;2;1;NA;NA;7;2;2;0.728;2.726;5099.2104845092945;2;12;1959
622642;2017;12;0;40;0;34;3;1;NA;NA;8;5;8;0.296;0.219;409.65777553467916;2;5;1983
622865;2017;12;0;35;0;52;1;NA;NA;NA;9;3;7;0.728;1.543;2886.310263242055;1;12;1965
623221;2017;12;0;55;0;28;2;1;NA;NA;11;7;10;0.728;0.722;1350.5612508494903;1;6;1989
625324;2017;12;0;40;0;28;2;2;12000;1;3;4;9;0.534;1.204;2252.1824737157704;2;8;1989
626302;2018;1;0;36;0;43;2;1;NA;NA;4;7;10;0.728;0.296;553.6927011792924;2;7;1974
626708;2018;1;0;36;0;52;2;NA;NA;NA;5;5;10;0.617;0.497;929.6799746152308;2;4;1965
634032;2017;12;0;30;1;55;2;1;NA;NA;8;3;7;0.534;0.305;570.5279522286628;2;7;1962
634945;2017;12;0;42;0;33;2;3;12300;1;9;7;10;1.145;0.603;1127.9618203078153;1;11;1984
635006;2017;12;0;25;0;38;2;1;NA;NA;9;7;10;0.728;0.874;1634.8899352388567;2;11;1979
640916;2017;12;0;40;1;49;2;1;NA;NA;16;1;3;0.296;0.214;400.30485828502896;1;12;1968
641958;2017;12;0;40;0;48;3;1;NA;NA;11;7;10;0.421;0.342;639.7395398760743;1;4;1969
644458;2017;12;0;45;0;35;2;1;NA;NA;2;7;10;0.728;2.407;4502.494363981611;1;2;1982
647314;2017;12;0;24;0;52;2;1;NA;NA;3;3;9;0.445;0.381;712.6922944233461;2;9;1965
653841;2017;12;0;37;1;53;1;1;NA;NA;5;7;10;0.728;0.753;1408.5493377973216;1;2;1964
655132;2017;12;0;35;0;39;2;1;NA;NA;5;4;4;0.728;1.337;2500.970072556466;2;3;1978
657624;2017;12;0;20;1;41;1;1;NA;NA;5;5;6;0.534;0.595;1112.9971527083749;2;1;1976
660823;2017;12;0;40;0;59;1;1;NA;NA;6;7;10;0.728;2.255;4218.1656795922445;1;5;1958
660945;2017;12;0;32;0;46;2;1;NA;NA;6;7;10;0.802;3.054;5712.7618560863475;2;7;1971
661629;2018;1;0;50;0;42;2;3;12300;1;6;6;8;0.296;0.246;460.16352868279034;1;9;1975
666691;2017;12;0;60;0;59;4;2;12000;1;8;5;10;0.296;1.293;2418.664400759544;1;11;1958
670857;2017;12;0;40;0;54;2;1;NA;NA;8;6;8;0.961;3.14;5873.632032780332;1;4;1963
673136;2017;12;0;20;1;56;2;1;21000;0;9;3;9;0.267;0.204;381.59902378572855;2;5;1961
676939;2017;12;0;20;0;52;2;1;NA;NA;9;2;7;0.296;0.208;389.0813575854487;2;11;1965
677312;2017;12;0;25;1;49;2;1;NA;NA;9;4;10;0.534;0.244;456.4223617829302;2;6;1968
677406;2017;12;0;37;0;43;2;2;12000;1;9;6;10;0.667;0.284;531.2456997801319;2;5;1974
677700;2018;2;0;55;0;59;2;1;NA;NA;9;4;7;0.296;0.203;379.72844033579855;1;9;1958
682954;2017;12;0;50;0;62;1;3;12300;1;14;4;9;0.534;0.584;1092.4207347591444;2;2;1955
684076;2017;12;0;50;0;68;4;3;12300;1;14;4;9;0.296;0.535;1000.7621457125725;1;6;1949
686155;2017;12;0;40;0;45;2;1;NA;NA;16;1;5;1.145;1.366;2555.2169926044376;2;7;1972
686555;2017;12;0;43;0;34;2;3;12300;1;16;4;4;0.802;0.905;1692.878022186688;1;9;1983
687344;2017;12;0;32;0;33;2;1;NA;NA;9;7;10;0.728;0.369;690.2452930241855;1;8;1984
687521;2017;12;0;37;0;38;1;1;NA;NA;1;5;10;0.728;3.891;7278.440203677793;1;2;1979
687561;2017;12;0;48;0;45;2;3;12300;1;2;7;10;0.728;1.805;3376.4031271237254;1;3;1972
687602;2017;12;0;30;0;46;4;1;NA;NA;5;4;9;0.534;1.157;2164.2650515690584;2;4;1971
687609;2017;12;0;37;0;61;2;2;12000;1;5;6;8;0.728;0.438;819.3155510693583;2;10;1956
688724;2017;12;0;55;0;61;2;1;NA;NA;11;7;10;0.534;0.369;690.2452930241855;2;12;1956
689436;2018;3;0;22;1;51;2;1;NA;NA;11;7;10;0.534;0.447;836.1508021187287;1;6;1966
693087;2017;12;0;48;0;31;2;2;12000;1;2;7;10;1.145;0.758;1417.9022550469717;1;12;1986
699795;2017;12;0;20;0;55;2;1;NA;NA;3;4;4;0.534;1.265;2366.288064161503;2;5;1962
705677;2018;1;0;40;0;51;2;1;12000;1;5;4;9;0.296;0.404;755.715713771737;2;6;1966
708598;2018;1;0;30;0;58;2;1;NA;NA;5;6;10;0.534;0.43;804.350883469918;2;5;1959
710616;2017;12;0;25;0;51;2;2;12000;1;5;4;9;0.243;0.332;621.0337053767739;2;8;1966
713317;2017;12;0;32;0;56;2;1;NA;NA;5;6;8;0.267;0.204;381.59902378572855;2;3;1961
717328;2017;12;0;37;0;46;2;2;12000;1;5;7;10;0.728;0.793;1483.3726757945233;2;12;1971
717980;2017;12;0;43;0;52;3;2;12000;1;5;5;8;1.145;0.802;1500.2079268438936;2;7;1965
718557;2017;12;0;40;0;53;1;NA;NA;NA;5;6;8;0.534;1.867;3492.379301019388;2;12;1964
718646;2018;1;0;30;1;51;2;2;12000;1;5;6;8;0.296;0.206;385.3401906855886;2;2;1966
721839;2018;1;0;37;0;60;1;NA;NA;NA;6;6;10;0.728;0.491;918.4564739156506;2;6;1957
723185;2017;12;0;40;0;54;4;2;99999;9;6;3;7;0.445;1.005;1879.9363671796918;1;11;1963
724203;2018;1;0;20;0;56;1;1;NA;NA;6;5;7;0.534;2.967;5550.021095942435;2;1;1962
