intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
242317;2017;11;0;35;0;40;2;1;NA;NA;8;5;10;0.534;0.377;705.2099606236258;2;8;1977
242410;2017;12;0;40;0;61;2;2;12000;1;9;3;4;0.267;0.513;959.6093098141115;1;1;1956
242451;2017;11;0;28;1;38;2;1;NA;NA;9;3;4;0.728;0.753;1408.5493377973216;2;10;1979
242682;2017;11;0;48;0;60;1;1;NA;NA;3;3;3;0.728;2.436;4556.741284029582;1;9;1957
242856;2017;11;0;43;0;32;2;NA;NA;NA;5;6;8;1.145;2.582;4829.846467719368;1;6;1985
243131;2017;12;0;45;0;60;2;1;NA;NA;11;7;10;0.267;0.308;576.1397025784529;2;10;1957
243171;2017;11;0;25;0;48;2;1;NA;NA;6;3;7;0.534;0.685;1281.349663202079;2;3;1969
243942;2017;11;1;45;0;45;2;1;NA;NA;7;1;7;0.802;1.059;1980.9478734759143;1;10;1972
245397;2017;11;1;50;0;59;4;1;NA;NA;3;4;9;0.296;1.153;2156.7827177693384;2;11;1958
246051;2017;11;1;50;0;46;2;1;99999;9;9;3;7;2.677;4.396;8223.084845892465;1;3;1971
248151;2017;11;1;25;0;53;1;NA;NA;NA;9;2;4;1.338;3.709;6937.994015790527;2;12;1963
250043;2017;12;1;30;0;61;3;1;NA;NA;9;6;10;0.296;0.283;529.3751163302018;2;11;1956
250929;2018;2;1;50;1;24;1;1;NA;NA;12;3;3;0.534;1.003;1876.1952002798319;1;1;1994
251996;2017;11;1;45;0;26;3;1;NA;NA;10;3;3;0.296;0.744;1391.7140867479513;1;7;1991
254911;2017;12;1;55;1;30;3;1;12000;1;3;6;8;2.677;4.762;8907.71838856686;1;6;1987
257728;2017;11;1;43;0;42;2;1;NA;NA;1;1;5;0.534;0.354;662.1865412752348;2;2;1975
258061;2018;2;1;41;0;35;2;2;12000;1;9;3;9;2.677;1.975;3694.402313611833;2;5;1982
259874;2017;11;1;36;0;38;2;2;12000;1;7;3;7;0.802;0.987;1846.2658650809512;1;3;1979
260240;2017;11;1;22;0;66;4;1;NA;NA;6;3;3;0.534;3.16;5911.043701778933;1;9;1951
263809;2017;11;1;45;0;58;3;1;NA;NA;9;7;10;0.267;0.243;454.5517783330002;1;9;1959
264514;2017;11;1;14;1;46;2;1;NA;NA;3;7;10;0.296;0.269;503.1869480311813;1;3;1971
269885;2017;11;1;45;0;40;2;1;NA;NA;9;3;7;0.572;4.742;8870.306719568258;1;8;1977
274266;2017;11;1;30;0;54;2;1;NA;NA;16;4;5;0.728;1.44;2693.64016789926;2;3;1963
275325;2017;12;1;19;0;30;2;NA;NA;NA;14;7;10;2.677;1.33;2487.875988406956;1;10;1987
283167;2017;12;1;20;1;59;1;1;NA;NA;6;4;4;0.534;0.392;733.2687123725764;2;1;1958
287232;2017;11;1;42;0;53;4;NA;NA;NA;5;6;10;1.338;0.983;1838.783531281231;1;8;1964
287584;2017;11;1;48;1;23;2;3;12300;1;5;4;10;2.677;4.676;8746.848211872877;2;9;1994
291135;2017;11;1;47;0;48;2;1;NA;NA;9;3;10;1.145;0.486;909.1035566660004;2;8;1969
293499;2017;11;0;45;0;53;3;2;12000;1;11;7;10;0.296;0.397;742.6216296222267;2;10;1964
297079;2017;11;0;40;0;60;1;1;NA;NA;3;4;9;0.728;2.546;4762.505463521887;2;12;1956
297822;2017;12;0;56;0;59;3;1;99999;9;3;4;5;0.534;0.666;1245.8085776534078;1;11;1958
302266;2017;11;0;41;0;9999;1;1;NA;NA;5;7;10;0.728;1.546;2891.9220135918454;1;99;1970
307368;2017;11;0;40;0;46;2;2;12000;1;6;7;10;0.267;1.491;2789.039923845693;2;8;1971
310098;2018;1;0;37;0;28;2;2;12000;1;7;6;8;0.728;1.099;2055.771211473116;2;5;1989
310106;2017;12;0;37;1;57;2;1;NA;NA;7;6;8;0.572;0.909;1700.3603559864082;2;1;1960
314254;2017;12;0;40;0;42;2;2;12000;1;8;6;8;1.145;1.036;1937.9244541275236;1;2;1975
315410;2017;11;0;45;0;33;2;1;NA;NA;9;7;10;0.728;0.524;980.185727763342;2;11;1984
315795;2017;11;0;45;0;54;2;1;NA;NA;9;3;9;0.445;0.287;536.8574501299221;1;1;1963
317207;2017;11;0;45;1;37;2;1;NA;NA;9;3;3;1.145;0.794;1485.2432592444534;1;3;1980
318121;2017;12;0;45;0;57;2;3;12300;1;9;4;7;0.445;0.6;1122.3500699580252;1;10;1960
319486;2017;12;0;60;0;51;3;2;12000;1;11;7;10;0.296;0.263;491.96344733160106;2;4;1966
322895;2017;11;0;30;0;63;2;2;12000;1;14;3;3;0.534;0.578;1081.1972340595642;2;2;1954
334867;2018;3;1;40;0;63;2;1;NA;NA;14;4;10;1.145;1.643;3073.368608235059;2;1;1955
335842;2017;12;1;39;1;28;2;2;12000;1;3;4;4;0.728;0.462;864.2095538676793;1;8;1989
339385;2018;3;1;60;0;47;1;1;NA;NA;8;6;8;0.534;2.303;4307.953685188886;1;10;1970
344994;2017;12;1;30;0;43;2;3;12300;1;8;5;6;2.677;2.862;5353.60983369978;2;6;1974
346613;2017;12;1;40;0;60;2;NA;NA;NA;8;4;5;1.145;2.401;4491.27086328203;1;5;1957
348202;2018;2;1;30;0;31;2;1;NA;NA;3;1;7;0.728;0.869;1625.5370179892063;2;7;1986
348914;2018;3;1;42;0;22;2;1;NA;NA;7;2;7;1.145;2.294;4291.1184341395165;1;8;1995
350302;2018;3;1;45;0;32;2;1;NA;NA;5;6;8;1.338;4.878;9124.706068758744;1;3;1986
354343;2017;12;1;60;0;46;4;1;NA;NA;12;4;4;1.338;1.396;2611.3344961023386;1;12;1971
355945;2017;12;1;50;0;52;1;NA;NA;NA;3;4;9;0.296;0.909;1700.3603559864082;1;4;1965
360899;2017;12;1;35;0;61;2;2;12000;1;15;6;8;0.534;0.302;564.9162018788727;2;8;1956
361223;2018;3;1;40;0;60;2;2;12000;1;9;3;7;0.445;0.307;574.2691191285228;1;1;1958
361501;2017;12;1;40;0;28;2;1;NA;NA;15;2;4;0.892;1.427;2669.32258305017;1;12;1989
362855;2018;3;1;42;0;36;3;2;12000;1;9;6;10;1.145;0.609;1139.1853210073955;2;5;1981
363180;2017;12;1;48;0;35;2;1;NA;NA;9;3;7;0.728;1.073;2007.136041774935;1;9;1982
364346;2018;3;1;42;0;51;2;1;NA;NA;11;7;10;2.677;3.398;6356.242562862283;2;7;1966
364902;2017;12;1;37;0;31;2;2;12000;1;8;2;9;0.296;0.399;746.3627965220868;1;10;1986
366262;2017;12;1;39;0;26;2;1;NA;NA;9;3;3;2.677;2.119;3963.7663304017597;2;5;1991
366624;2018;3;1;38;0;48;2;2;13200;0;3;7;10;2.677;2.533;4738.187878672797;1;4;1969
367568;2018;3;1;50;0;63;3;1;NA;NA;12;4;5;0.296;0.49;916.5858904657206;2;10;1954
367716;2017;12;1;45;0;38;2;2;99999;9;9;3;3;0.445;0.464;867.9507207675396;1;1;1979
370274;2017;12;1;25;0;49;6;2;12000;1;5;6;10;0.296;4.696;8784.259880871477;1;2;1968
370337;2017;12;1;40;0;54;2;1;NA;NA;5;4;4;0.534;0.727;1359.9141680991404;2;6;1963
370479;2017;12;1;40;0;34;2;1;NA;NA;8;5;8;0.445;0.334;624.774872276634;2;9;1983
370486;2017;12;1;40;0;35;2;1;NA;NA;6;7;10;0.802;0.619;1157.8911555066961;1;7;1982
370542;2018;3;1;55;0;36;3;1;12000;1;9;7;10;0.534;0.235;439.5871107335599;2;1;1982
379044;2017;11;0;48;0;40;4;1;NA;NA;11;7;10;0.728;0.79;1477.7609254447332;2;1;1977
380952;2017;11;0;24;0;61;2;1;NA;NA;1;6;8;0.296;0.225;420.8812762342595;2;10;1956
384904;2017;12;0;60;0;53;1;1;12000;1;3;6;8;0.559;0.547;1023.2091471117329;1;7;1964
391212;2017;11;0;40;0;55;3;1;NA;NA;3;4;4;0.296;0.24;448.94002798321003;1;11;1962
394790;2017;12;0;50;0;44;2;2;12000;1;5;7;10;0.728;2.845;5321.80991505097;1;10;1973
397983;2017;11;0;35;0;55;2;2;12000;1;5;6;10;0.728;0.475;888.5271387167699;2;12;1961
398664;2017;11;0;19;0;24;2;1;NA;NA;5;5;10;1.415;4.02;7519.745468718767;2;5;1993
399781;2017;11;0;50;0;58;4;1;12000;1;5;7;10;0.296;0.343;641.6101233260044;1;12;1958
404722;2017;11;0;40;0;54;1;1;NA;NA;5;6;8;0.728;2.545;4760.634880071957;2;2;1963
405592;2017;12;0;35;0;63;2;1;NA;NA;5;3;7;0.728;0.59;1103.6442354587248;1;7;1954
406225;2017;12;0;40;0;43;1;1;NA;NA;5;4;4;0.534;1.54;2880.6985128922647;2;10;1974
406644;2017;12;0;40;0;46;2;2;12000;1;5;7;10;0.534;1.235;2310.170560663602;1;12;1971
409582;2017;12;0;45;0;47;2;2;12000;1;5;4;4;0.728;0.913;1707.8426897861282;1;11;1970
415997;2017;11;0;40;0;52;2;2;12000;1;7;1;7;0.534;0.838;1567.548931041375;1;8;1965
416008;2017;11;0;30;0;56;2;1;NA;NA;7;2;7;0.445;0.559;1045.6561485108937;2;6;1961
416095;2017;12;0;55;0;59;3;3;12300;1;7;1;7;0.296;0.272;508.7986983809715;1;7;1958
418862;2017;12;0;25;0;63;2;1;NA;NA;7;2;5;0.296;0.964;1803.2424457325603;2;12;1954
421323;2017;11;0;35;0;9999;2;1;12000;1;8;7;10;0.572;0.722;1350.5612508494903;1;99;1954
421473;2017;11;0;42;0;62;3;1;NA;NA;8;7;10;0.728;0.381;712.6922944233461;1;7;1955
422993;2017;12;0;41;1;59;3;2;12000;1;8;3;7;0.382;1.265;2366.288064161503;1;8;1958
423295;2017;11;0;20;0;55;4;1;NA;NA;8;2;5;0.296;0.451;843.6331359184489;2;9;1962
428736;2017;12;0;42;0;57;2;1;12000;1;8;3;3;0.364;0.468;875.4330545672598;1;8;1960
430945;2017;12;0;40;0;54;2;2;12000;1;9;7;10;0.243;0.206;385.3401906855886;1;4;1963
435485;2018;1;0;40;1;21;1;1;NA;NA;9;3;6;1.415;2.667;4988.846060963421;1;2;1996
442291;2017;12;0;38;1;60;2;2;12000;1;9;2;4;0.296;0.21;392.8225244853088;2;10;1957
444327;2017;12;0;38;0;46;2;1;NA;NA;11;7;10;0.572;0.432;808.0920503697781;2;3;1971
446613;2017;11;0;25;0;51;3;1;NA;NA;12;3;3;0.534;0.47;879.1742214671198;1;9;1966
450490;2017;11;0;38;0;37;2;1;NA;NA;14;7;10;0.728;0.442;826.7978848690786;1;12;1979
452048;2017;12;0;45;0;55;2;1;NA;NA;14;7;10;0.572;0.311;581.7514529282431;2;3;1962
455504;2017;12;0;35;0;43;2;1;NA;NA;16;1;7;0.534;1.339;2504.711239456326;2;9;1974
456417;2017;11;0;30;0;58;1;1;NA;NA;16;4;4;0.267;0.273;510.6692818309015;2;10;1959
457898;2018;1;0;35;0;56;2;5;12345;1;11;7;10;0.534;0.676;1264.5144121527085;2;10;1961
458336;2017;11;0;40;0;51;1;2;12000;1;11;7;10;0.296;0.272;508.7986983809715;1;6;1966
458845;2017;12;0;40;0;47;2;2;12000;1;1;2;9;0.572;0.486;909.1035566660004;1;11;1970
463872;2017;12;0;40;0;53;1;1;NA;NA;3;6;8;1.145;1.998;3737.425732960224;1;9;1964
469390;2017;12;0;12;0;63;2;2;12000;1;5;5;9;0.296;0.293;548.0809508295023;2;10;1954
471304;2017;12;0;37;0;50;2;1;NA;NA;5;4;4;0.296;1.265;2366.288064161503;2;3;1967
471958;2017;12;0;24;0;48;2;1;NA;NA;5;4;7;0.534;1.125;2104.406381171297;2;12;1969
473888;2018;1;0;35;0;45;3;1;NA;NA;5;5;5;0.296;0.373;697.7276268239057;2;5;1972
475517;2018;1;0;40;0;28;2;1;NA;NA;6;3;9;0.534;1.241;2321.3940613631826;2;4;1989
476960;2017;12;0;28;0;45;3;1;NA;NA;6;3;7;0.534;0.351;656.5747909254446;2;6;1972
478736;2017;12;0;48;0;45;4;1;NA;NA;7;2;7;1.145;2.148;4018.0132504497305;1;2;1972
482109;2017;12;0;45;0;45;4;1;NA;NA;8;3;8;0.296;0.381;712.6922944233461;1;6;1972
482800;2017;12;0;40;0;30;2;1;NA;NA;8;6;10;0.296;0.46;860.4683869678194;1;5;1987
496790;2017;12;0;40;0;56;2;2;12000;1;16;1;4;0.445;0.33;617.2925384769139;2;6;1961
497522;2017;12;0;35;0;42;2;2;12000;1;2;7;10;0.534;0.561;1049.3973154107537;2;10;1975
498510;2017;12;0;40;0;46;2;3;12300;1;11;7;10;0.728;0.419;783.7744655206875;2;4;1971
499173;2017;12;0;35;0;57;1;NA;NA;NA;1;3;10;0.728;1.67;3123.87436138317;2;9;1960
499381;2017;12;0;50;0;37;2;1;NA;NA;1;6;8;0.728;2.374;4440.76511013392;2;8;1980
500810;2017;12;0;35;0;52;2;1;NA;NA;2;7;10;0.728;0.618;1156.0205720567658;1;8;1965
501001;2017;12;0;40;0;49;2;1;NA;NA;2;7;10;1.145;1.611;3013.509937837298;2;4;1968
501485;2017;12;0;39;0;50;2;3;12300;1;3;6;8;0.296;0.475;888.5271387167699;1;2;1967
501784;2017;12;0;35;0;61;2;2;12000;1;3;6;7;0.728;0.626;1170.9852396562064;1;12;1956
502219;2017;12;0;32;0;60;2;1;NA;NA;3;7;10;1.145;0.834;1560.066597241655;2;7;1957
503758;2017;12;0;45;0;50;2;1;NA;NA;3;4;5;1.145;1.749;3271.650453927644;2;8;1967
504220;2017;12;0;40;0;52;2;2;99999;9;3;5;8;0.667;0.326;609.8102046771937;1;11;1965
511069;2017;12;0;30;0;59;2;2;12000;1;5;4;4;0.728;2.104;3935.7075786528085;2;9;1958
511526;2017;12;0;30;0;44;2;1;NA;NA;5;6;8;0.728;1.246;2330.746978612832;2;1;1973
514010;2017;12;0;40;0;9999;1;1;NA;NA;5;6;8;1.415;2.157;4034.8485014991006;1;99;9999
516092;2017;12;0;29;0;56;3;1;NA;NA;6;7;10;0.296;0.261;488.22228043174096;2;7;1961
519868;2017;12;0;44;0;56;1;2;12000;1;7;3;7;0.296;0.364;680.8923757745353;1;8;1961
520103;2017;12;0;43;0;36;2;2;12000;1;7;4;5;0.445;0.658;1230.8439100539676;2;7;1981
522424;2017;12;0;20;1;58;2;1;NA;NA;8;2;5;0.728;1.138;2128.7239660203877;2;7;1959
525417;2018;1;0;50;0;43;2;1;NA;NA;8;4;7;1.145;1.897;3548.49680451729;1;7;1974
526747;2017;12;0;45;0;32;2;1;NA;NA;9;7;10;0.572;0.345;645.3512902258644;1;6;1985
530156;2017;12;0;45;0;62;2;1;NA;NA;9;7;10;0.296;0.208;389.0813575854487;1;10;1955
531562;2017;12;0;50;0;51;4;NA;NA;NA;9;6;10;0.534;0.415;776.2921317209674;1;4;1966
531658;2017;12;0;40;0;55;1;1;NA;NA;9;2;9;2;4.678;8750.589378772736;1;3;1962
538615;2017;12;0;45;0;54;2;1;NA;NA;11;7;10;0.667;0.845;1580.6430151908855;2;10;1963
539181;2017;12;0;50;0;47;2;1;NA;NA;11;7;10;0.534;0.87;1627.4076014391367;1;4;1970
543762;2017;12;0;45;0;49;2;1;NA;NA;3;3;3;0.534;0.795;1487.1138426943833;2;10;1968
549784;2018;2;0;38;0;58;3;1;NA;NA;5;3;5;0.267;0.26;486.35169698181096;2;9;1959
558577;2017;12;0;30;1;59;2;1;NA;NA;8;6;8;0.296;0.34;635.9983729762142;2;3;1958
560638;2017;12;0;50;0;39;2;2;12000;1;9;4;10;0.534;0.264;493.8340307815311;2;10;1978
561023;2017;12;0;45;0;47;1;1;12000;1;9;7;10;0.728;0.42;785.6450489706176;1;9;1970
561469;2017;12;0;50;0;22;2;1;NA;NA;9;7;10;0.728;0.608;1137.3147375574656;2;3;1995
563160;2017;12;0;40;0;41;2;1;NA;NA;9;2;7;0.534;0.469;877.3036380171897;2;8;1976
564071;2017;12;0;30;0;57;2;1;NA;NA;9;2;9;0.728;0.639;1195.3028245052967;2;4;1960
564133;2017;12;0;55;0;58;2;1;NA;NA;9;3;9;0.364;0.265;495.7046142314611;1;3;1959
564794;2017;12;0;45;0;34;2;1;NA;NA;9;2;4;0.267;0.202;377.8578568858685;1;4;1983
565522;2017;12;0;45;0;50;2;1;NA;NA;9;3;4;0.728;0.727;1359.9141680991404;2;2;1967
571254;2017;12;0;35;0;67;1;2;12000;1;16;4;5;1.415;4.125;7716.156730961424;1;8;1950
571294;2017;12;0;40;0;39;1;2;99999;9;16;4;5;0.728;0.797;1490.8550095942435;1;10;1978
572911;2017;12;1;20;0;21;2;1;NA;NA;5;5;7;1.415;4.65;8698.213042174695;2;9;1996
597591;2017;12;1;35;0;25;2;1;NA;NA;2;7;10;2.677;4.823;9021.823979012594;2;8;1992
599373;2017;12;1;45;0;36;5;2;12000;1;4;7;10;0.534;1.979;3701.8846474115535;2;6;1981
602077;2017;12;1;28;0;22;2;1;12000;1;8;6;8;2.677;2.687;5026.2577299620225;1;7;1995
604288;2017;12;1;40;0;36;2;1;NA;NA;9;7;10;0.572;3.24;6060.690377773337;1;1;1981
608991;2017;12;1;38;0;49;2;2;12000;1;9;2;2;0.267;0.201;375.98727343593845;1;2;1968
609811;2017;12;1;40;1;21;2;1;NA;NA;9;5;8;0.296;0.279;521.8927825304818;1;3;1996
611419;2017;12;1;43;0;29;2;1;NA;NA;12;5;5;1.338;3.694;6909.9352640415755;2;7;1988
621917;2017;12;1;40;0;58;2;1;NA;NA;9;3;7;0.728;0.367;686.5041261243254;1;7;1959
622485;2017;12;0;40;0;54;2;1;NA;NA;3;4;5;0.728;0.53;991.4092284629222;2;6;1963
622571;2017;12;0;10;1;46;2;3;12300;1;6;4;10;0.445;0.349;652.8336240255846;2;10;1971
622690;2017;12;0;15;1;9999;5;2;12000;1;8;4;7;0.728;1.47;2749.7576713971616;2;99;1960
622769;2017;12;0;40;0;40;1;1;NA;NA;9;3;4;0.296;0.509;952.1269760143914;1;5;1977
623205;2017;12;0;40;0;30;2;2;12000;1;11;7;10;0.296;0.251;469.51644593244055;1;5;1987
623883;2017;12;0;39;0;59;2;2;12000;1;2;7;10;0.802;0.681;1273.8673294023588;1;3;1958
625914;2017;12;0;45;0;56;2;1;NA;NA;3;3;5;0.472;0.637;1191.561657605437;1;2;1961
626802;2017;12;0;35;0;51;2;1;NA;NA;5;5;9;0.534;0.561;1049.3973154107537;2;12;1966
628976;2017;12;0;22;0;58;2;2;12000;1;5;5;5;0.534;0.713;1333.7259998001198;2;12;1959
634108;2017;12;0;26;0;52;2;1;NA;NA;8;4;6;0.534;0.539;1008.2444795122926;2;6;1965
637824;2017;12;0;38;0;30;2;2;12000;1;12;4;4;0.296;0.608;1137.3147375574656;2;8;1987
637986;2017;12;0;40;0;49;2;2;12000;1;12;2;3;0.534;0.933;1745.2543587847292;2;5;1968
637992;2017;12;0;40;0;51;2;1;NA;NA;12;2;3;0.534;0.569;1064.3619830101939;1;11;1966
639366;2017;12;0;40;0;46;2;1;NA;NA;14;3;4;0.572;0.977;1827.560030581651;1;3;1971
641088;2017;12;0;45;0;54;2;1;NA;NA;11;7;10;0.267;0.21;392.8225244853088;2;12;1963
641145;2017;12;0;45;0;61;2;1;NA;NA;11;7;10;0.534;0.821;1535.7490123925643;1;11;1956
641853;2017;12;0;30;0;74;3;1;NA;NA;11;7;10;0.445;0.506;946.5152256646012;1;2;1943
643682;2017;12;0;35;0;31;2;NA;NA;NA;1;1;1;0.534;2.28;4264.930265840495;2;11;1986
645465;2017;12;0;40;0;47;2;2;12000;1;3;1;7;0.534;0.819;1532.0078454927043;2;1;1970
646875;2017;12;0;45;0;55;2;2;12000;1;3;1;4;0.534;0.412;770.6803813711772;1;2;1962
648841;2017;12;0;30;1;62;4;1;NA;NA;3;4;5;0.296;0.483;903.4918063162103;2;8;1955
652959;2017;12;0;40;0;45;2;NA;NA;NA;5;6;10;0.572;0.717;1341.20833359984;1;5;1972
655168;2017;12;0;40;0;35;2;1;NA;NA;5;4;5;1.145;1.731;3237.979951828903;1;7;1982
656232;2017;12;0;50;0;55;1;NA;NA;NA;5;5;6;0.296;0.97;1814.4659464321408;2;4;1962
660306;2018;1;0;45;0;51;2;1;NA;NA;6;4;10;1.145;0.638;1193.4322410553668;1;9;1966
663207;2017;12;0;45;0;40;2;2;12000;1;6;4;4;0.534;0.815;1524.525511692984;2;4;1977
665607;2018;1;0;20;0;37;3;2;12000;1;7;1;4;0.534;0.572;1069.973733359984;2;11;1980
665834;2017;12;0;38;0;55;1;NA;NA;NA;10;6;8;0.296;0.937;1752.7366925844494;2;1;1962
667250;2017;12;0;30;0;52;2;1;NA;NA;8;3;7;0.728;0.802;1500.2079268438936;1;9;1965
668836;2017;12;0;14;1;67;4;NA;NA;NA;8;6;8;0.296;1.62;3030.3451888866684;1;1;1950
669975;2017;12;0;41;0;33;2;1;12000;1;8;5;7;0.421;0.343;641.6101233260044;1;2;1984
671116;2017;12;0;45;0;51;2;1;NA;NA;8;3;7;0.296;0.205;383.4696072356586;2;10;1966
673132;2017;12;0;40;0;49;2;1;NA;NA;9;3;9;0.296;0.294;549.9515342794323;2;10;1968
674751;2017;12;0;40;0;48;1;1;NA;NA;9;2;7;0.296;0.328;613.5513715770538;1;1;1969
675729;2017;12;0;45;0;55;1;2;12300;1;9;1;1;0.802;1.961;3668.2141453128124;1;2;1962
678618;2017;12;0;55;0;47;2;1;NA;NA;11;7;10;1.145;1.192;2229.73547231661;1;7;1970
679035;2018;2;0;42;0;59;2;1;12000;1;12;4;10;0.534;0.727;1359.9141680991404;2;7;1958
686359;2018;1;0;40;0;65;4;2;12000;1;16;3;5;0.572;1.228;2297.076476514091;2;7;1952
690102;2017;12;0;45;0;53;2;2;12000;1;1;4;10;1.145;1.768;3307.1915394763146;1;10;1964
692074;2017;12;0;60;0;56;3;1;NA;NA;1;1;5;0.534;0.277;518.1516156306217;2;8;1961
694087;2017;12;0;45;0;24;2;1;NA;NA;2;7;10;0.572;0.613;1146.6676548071157;1;10;1993
697132;2017;12;0;45;0;63;2;1;NA;NA;3;4;9;0.296;0.416;778.1627151708974;1;11;1954
701553;2017;12;0;25;0;40;3;2;99999;9;3;4;4;0.534;0.528;987.6680615630622;2;4;1977
705958;2017;12;0;40;0;52;1;1;NA;NA;5;6;8;0.534;1.861;3481.1558003198083;1;3;1965
708012;2017;12;0;20;1;52;2;2;12000;1;5;3;3;1.145;1.768;3307.1915394763146;2;1;1965
708995;2017;12;0;50;1;49;2;3;21300;0;5;4;10;0.296;0.434;811.8332172696382;1;12;1968
712639;2018;1;0;39;0;28;2;1;NA;NA;5;6;10;0.728;0.986;1844.3952816310214;1;10;1989
716926;2017;12;0;40;0;55;2;1;NA;NA;5;7;10;0.534;0.678;1268.2555790525687;2;1;1962
717403;2017;12;0;42;0;54;2;1;NA;NA;5;5;10;0.296;0.205;383.4696072356586;2;7;1963
719582;2017;12;0;40;0;44;2;1;NA;NA;5;3;5;0.572;0.747;1397.3258370977412;2;4;1973
721087;2017;12;0;35;0;37;2;NA;NA;NA;6;7;10;0.534;1.643;3073.368608235059;1;2;1980
726262;2017;12;0;31;0;49;2;3;12300;1;7;6;8;0.296;0.206;385.3401906855886;2;8;1968
738912;2017;12;0;25;0;54;3;5;12345;1;8;3;3;1.145;1.043;1951.0185382770337;2;10;1963
738956;2017;12;0;22;1;44;2;3;12300;1;8;3;3;0.267;0.317;592.9749536278233;2;1;1973
742547;2017;12;0;50;0;30;2;1;NA;NA;9;7;10;0.802;0.306;572.3985356785929;1;1;1987
742601;2017;12;0;20;0;57;4;1;12000;1;9;7;10;0.534;0.5;935.291724965021;2;7;1960
747641;2017;12;0;43;0;55;2;2;12000;1;9;4;7;1.145;0.81;1515.1725944433342;1;12;1962
747866;2017;12;0;25;1;49;2;NA;NA;NA;9;3;7;0.534;1.083;2025.8418762742353;2;10;1968
749765;2017;12;0;42;0;49;2;4;12340;1;9;3;7;1.145;0.43;804.350883469918;2;4;1968
752595;2017;12;0;25;1;51;4;1;NA;NA;9;2;4;0.534;0.456;852.9860531680991;2;4;1966
753075;2017;12;0;16;0;30;4;NA;NA;NA;11;7;10;0.728;0.891;1666.6898538876674;1;8;1987
753732;2018;2;0;40;0;55;2;1;NA;NA;11;7;10;0.534;0.676;1264.5144121527085;2;3;1962
754199;2017;12;0;42;0;42;2;2;12000;1;11;7;10;0.296;0.304;568.6573687787328;1;5;1975
755711;2017;12;0;25;0;51;4;1;NA;NA;12;3;9;0.445;1.459;2729.1812534479313;2;9;1966
757518;2017;12;0;40;1;47;2;1;NA;NA;13;5;8;1.145;0.728;1361.7847515490705;1;9;1970
759765;2017;12;0;40;0;54;3;3;12300;1;14;4;4;0.534;0.859;1606.8311834899062;1;12;1963
761959;2018;2;0;40;1;42;2;4;12340;1;14;3;3;0.382;0.205;383.4696072356586;1;5;1975
762661;2017;12;0;55;0;56;2;2;12000;1;14;4;9;0.296;0.235;439.5871107335599;2;1;1961
763592;2017;12;0;30;0;46;1;1;NA;NA;15;6;8;0.534;0.696;1301.9260811513093;2;9;1971
764238;2017;12;0;42;0;49;2;1;NA;NA;15;4;5;0.728;0.694;1298.184914251449;1;12;1968
764385;2017;12;0;30;0;57;2;1;NA;NA;15;4;5;0.728;0.352;658.4453743753747;2;7;1960
764782;2017;12;0;39;0;46;2;1;NA;NA;15;4;4;0.445;0.487;910.9741401159305;1;7;1971
767328;2017;12;0;45;0;57;3;3;12300;1;16;3;3;0.296;0.276;516.2810321806917;1;11;1960
767669;2017;12;0;41;0;55;3;1;NA;NA;11;7;10;0.267;0.28;523.7633659804118;1;12;1962
768148;2017;12;0;30;0;48;2;2;12000;1;11;7;10;0.728;0.597;1116.738319608235;2;5;1969
768901;2017;12;0;40;0;24;2;1;NA;NA;11;7;10;0.728;0.924;1728.4191077353587;2;11;1993
769919;2017;12;0;18;0;34;2;1;NA;NA;1;5;8;1.145;2.124;3973.1192476514093;2;5;1983
770960;2017;12;0;40;0;57;4;1;NA;NA;2;7;10;0.296;0.253;473.2576128323006;1;5;1960
774487;2017;12;0;30;0;9999;2;1;21000;0;3;3;3;1;1.592;2977.968852288627;2;99;1955
774903;2017;12;0;40;0;40;2;2;12000;1;3;3;9;0.296;0.634;1185.9499072556466;2;10;1977
777785;2017;12;0;45;0;54;2;1;NA;NA;4;6;8;0.728;0.512;957.7387263641816;1;10;1963
778746;2017;12;0;39;0;59;2;1;NA;NA;5;7;10;0.728;0.431;806.2214669198481;2;1;1958
779936;2017;12;0;40;0;63;2;1;NA;NA;5;6;8;0.421;0.203;379.72844033579855;1;7;1954
781492;2017;12;0;40;0;74;4;3;12300;1;5;6;10;0.267;0.226;422.7518596841895;1;12;1943
790604;2017;12;0;10;0;56;1;3;21300;0;6;6;10;0.296;0.317;592.9749536278233;1;3;1961
791330;2017;12;0;40;0;31;2;2;12000;1;6;6;8;0.728;1.477;2762.8517555466724;2;10;1986
793091;2017;12;0;39;0;60;1;1;NA;NA;6;3;4;0.382;1.172;2192.323803318009;1;10;1957
793635;2017;12;0;50;0;39;1;1;NA;NA;7;5;6;0.572;4.5;8417.625524685189;1;8;1978
795175;2017;12;0;40;0;56;1;1;NA;NA;7;5;8;0.267;0.206;385.3401906855886;1;8;1961
798164;2017;12;0;36;0;64;3;1;NA;NA;8;4;5;0.296;0.28;523.7633659804118;2;5;1953
799314;2017;12;0;32;0;43;2;3;12300;1;8;3;9;1.145;1.674;3131.3566951828902;1;3;1974
802851;2017;12;0;50;1;43;2;1;NA;NA;9;4;10;0.296;0.226;422.7518596841895;2;11;1974
